frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
71,  0,  0.000,  0.98,  1, 1.19, 0.37, 0.26, 0.00, 0.29, 0.37, 0.16, 0.70, 0.00, 0.22, 1.42, 1.14, 0.25, 0.80, 0.17, 0.58, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
72,  0,  0.000,  0.88,  1, 1.19, 0.37, 0.00, 0.00, 0.58, 0.23, 0.22, 0.26, 0.09, 0.25, 0.40, 0.64, 0.11, 0.41, 0.17, 0.58, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
73,  0,  0.000,  0.98,  1, 1.54, 0.75, 0.00, 0.22, 0.56, 0.17, 0.22, 0.65, 0.15, 0.86, 0.40, 0.48, 0.11, 0.00, 0.47, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
74,  0,  0.000,  0.98,  1, 0.83, 0.93, 0.57, 0.23, 0.79, 0.65, 0.22, 0.77, 0.58, 1.36, 0.10, 0.80, 0.11, 0.00, 0.86, 0.08, 0.14, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
75,  0,  0.000,  0.98,  1, 0.83, 0.93, 0.58, 0.23, 0.25, 0.97, 0.00, 0.50, 0.49, 1.48, 0.00, 0.55, 0.21, 0.00, 0.86, 0.60, 0.39, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
76,  0,  0.000,  0.98,  1, 1.69, 1.66, 1.05, 0.01, 0.41, 1.14, 0.00, 0.38, 0.66, 0.65, 0.09, 0.93, 0.21, 0.00, 0.71, 0.60, 0.25, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
77,  0,  0.000,  0.98,  1, 1.37, 1.13, 0.49, 0.49, 0.18, 0.66, 0.00, 0.26, 0.23, 0.16, 0.19, 0.49, 0.21, 0.00, 0.78, 0.76, 0.25, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
78,  0,  0.000,  0.98,  1, 1.37, 1.13, 0.47, 0.49, 0.16, 0.17, 0.00, 0.26, 0.23, 0.57, 0.19, 0.45, 0.00, 0.01, 0.78, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
79,  0,  0.000,  0.98,  1, 0.16, 0.02, 0.00, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.57, 0.58, 1.27, 0.00, 0.01, 0.50, 0.83, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
80,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.29, 0.26, 0.87, 0.59, 2.58, 0.00, 0.14, 0.27, 1.28, 0.16, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
81,  0,  0.000,  0.98,  1, 0.37, 0.00, 0.13, 0.06, 0.00, 0.00, 0.00, 0.62, 0.26, 0.30, 1.24, 3.15, 0.00, 0.81, 0.27, 1.84, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82,  0,  0.000,  0.98,  1, 0.59, 0.15, 0.13, 0.45, 0.00, 0.00, 0.00, 0.62, 0.35, 0.35, 0.76, 1.93, 0.00, 0.81, 0.62, 2.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
83,  0,  0.000,  0.98,  1, 0.59, 0.15, 0.00, 0.45, 0.00, 0.00, 0.00, 0.33, 0.09, 0.12, 0.64, 0.83, 0.00, 0.68, 1.07, 1.75, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
84,  0,  0.000,  0.98,  1, 0.56, 0.15, 0.00, 0.60, 0.00, 0.10, 0.00, 0.27, 0.09, 0.37, 0.00, 1.68, 0.08, 0.46, 1.07, 2.07, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
85,  0,  0.000,  0.98,  1, 0.33, 0.00, 0.03, 0.21, 0.00, 0.10, 0.00, 0.27, 0.00, 0.50, 0.00, 1.87, 0.08, 0.46, 0.72, 1.41, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
86,  0,  0.000,  0.98,  1, 0.33, 0.00, 0.03, 0.24, 0.11, 0.10, 0.00, 0.81, 0.03, 0.43, 0.67, 2.63, 0.08, 0.46, 0.00, 1.10, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
87,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.11, 0.04, 0.18, 0.78, 0.00, 0.71, 0.03, 0.18, 0.69, 1.54, 0.50, 0.53, 0.00, 0.13, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
88,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.08, 0.04, 0.18, 1.01, 0.01, 1.11, 0.28, 0.40, 0.83, 2.00, 0.67, 0.85, 0.07, 0.51, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
89,  0,  0.000,  0.98,  1, 0.00, 0.10, 0.44, 0.31, 0.06, 1.01, 0.01, 0.78, 0.27, 0.40, 0.17, 1.03, 0.67, 0.95, 0.81, 1.51, 0.02, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
90,  0,  0.000,  0.98,  1, 0.00, 0.10, 0.37, 0.31, 0.00, 0.23, 0.01, 0.61, 0.27, 0.40, 0.15, 0.65, 0.17, 0.42, 0.81, 1.51, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
91,  0,  0.000,  0.00,  0, 0.73, 0.62, 0.54, 0.47, 0.00, 0.25, 0.00, 0.22, 0.03, 0.00, 0.00, 0.22, 0.53, 0.10, 1.18, 2.07, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
92,  0,  0.000,  0.85,  1, 0.73, 0.52, 0.61, 0.16, 0.34, 0.73, 0.24, 0.70, 0.03, 0.08, 0.32, 1.37, 0.86, 0.22, 0.45, 0.95, 0.45, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
93,  0,  0.000,  0.98,  1, 0.73, 0.52, 0.61, 0.16, 0.34, 0.84, 0.27, 0.89, 0.03, 1.31, 0.93, 1.37, 0.86, 0.96, 0.69, 2.31, 0.52, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
94,  0,  0.000,  0.88,  1, 0.53, 0.05, 0.78, 0.00, 0.34, 0.60, 0.27, 0.90, 0.03, 1.45, 0.93, 1.55, 0.33, 0.96, 0.99, 1.64, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
95,  0,  0.000,  0.98,  1, 0.53, 0.05, 0.35, 0.00, 0.25, 0.44, 0.75, 0.36, 0.00, 1.39, 0.66, 1.21, 0.30, 0.75, 0.99, 1.64, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
96,  0,  0.000,  0.98,  1, 0.53, 0.05, 0.35, 0.00, 0.29, 0.33, 0.72, 0.34, 0.00, 0.44, 0.05, 1.21, 0.29, 0.00, 0.75, 0.28, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
97,  0,  0.000,  0.98,  1, 0.08, 0.00, 0.01, 0.00, 0.29, 0.48, 1.17, 0.37, 0.15, 0.31, 0.19, 1.21, 0.42, 0.00, 0.66, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
98,  0,  0.000,  0.98,  1, 0.24, 0.00, 0.00, 0.00, 0.04, 0.16, 0.45, 0.31, 0.38, 0.38, 0.14, 0.64, 0.13, 0.00, 1.34, 0.21, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
99,  0,  0.000,  0.98,  1, 0.24, 0.00, 0.00, 0.25, 0.00, 0.16, 0.83, 0.13, 0.38, 0.09, 0.14, 1.33, 0.13, 0.47, 1.54, 0.21, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
100,  0,  0.000,  0.92,  1, 0.44, 0.26, 0.04, 0.25, 0.00, 0.00, 0.38, 0.09, 0.23, 0.41, 0.31, 1.83, 0.57, 1.06, 1.20, 1.59, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
101,  0,  0.000,  0.98,  1, 0.48, 0.28, 0.04, 0.24, 0.00, 0.00, 0.38, 0.00, 0.00, 0.32, 0.31, 1.58, 0.57, 1.06, 0.84, 1.61, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
102,  0,  0.000,  0.98,  1, 0.74, 0.87, 0.17, 0.00, 0.04, 0.00, 0.00, 0.09, 0.01, 0.67, 0.58, 1.46, 0.74, 0.74, 0.84, 1.61, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
103,  0,  0.000,  0.98,  1, 0.56, 0.72, 0.29, 0.00, 0.04, 0.00, 0.28, 0.09, 0.01, 0.35, 0.26, 0.57, 0.17, 0.15, 1.70, 1.32, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
104,  0,  0.000,  0.98,  1, 0.37, 0.70, 0.59, 0.00, 0.04, 0.00, 0.55, 0.45, 0.20, 0.35, 0.47, 1.00, 0.17, 0.15, 2.03, 1.43, 0.53, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
105,  0,  0.000,  0.98,  1, 0.44, 0.34, 0.46, 0.00, 0.00, 0.16, 0.55, 0.79, 0.19, 0.00, 0.75, 1.11, 0.00, 0.01, 2.16, 2.20, 1.08, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
106,  0,  0.000,  0.98,  1, 0.33, 0.23, 0.29, 0.00, 0.00, 0.16, 0.27, 0.79, 0.19, 0.00, 0.75, 1.11, 0.00, 0.00, 1.24, 1.30, 1.08, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
107,  0,  0.000,  0.98,  1, 0.33, 0.23, 0.00, 0.00, 0.02, 0.59, 0.00, 0.43, 0.00, 0.00, 0.54, 1.05, 0.31, 0.00, 0.71, 1.21, 0.55, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
108,  0,  0.000,  0.98,  1, 1.02, 0.68, 0.36, 0.00, 0.23, 0.60, 0.00, 0.10, 0.07, 0.08, 0.17, 1.52, 0.56, 0.24, 0.39, 0.62, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
109,  0,  0.000,  0.98,  1, 1.02, 0.68, 0.36, 0.10, 0.52, 0.78, 0.00, 0.10, 0.18, 0.11, 0.17, 1.94, 0.56, 0.56, 0.69, 1.10, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
110,  0,  0.000,  0.82,  1, 1.02, 1.11, 0.39, 0.41, 0.49, 0.35, 0.20, 0.10, 0.20, 0.23, 0.17, 1.56, 0.25, 0.56, 0.62, 1.23, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
111,  0,  0.000,  0.98,  1, 1.08, 1.13, 0.48, 0.77, 0.28, 0.18, 0.20, 0.00, 0.13, 0.15, 0.00, 0.46, 0.00, 0.32, 1.07, 1.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
112,  0,  0.000,  0.98,  1, 1.69, 1.24, 0.54, 0.68, 0.17, 0.00, 0.20, 0.47, 0.31, 0.23, 0.04, 0.33, 0.00, 0.00, 1.17, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
113,  0,  0.000,  0.88,  1, 1.69, 0.81, 0.68, 0.36, 0.26, 0.60, 0.11, 0.73, 0.30, 0.34, 0.19, 0.42, 0.00, 0.52, 1.26, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
114,  0,  0.000,  0.85,  1, 1.00, 0.11, 0.23, 0.00, 0.27, 0.60, 0.11, 0.73, 0.50, 0.34, 0.19, 0.38, 0.00, 0.52, 1.22, 1.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
115,  0,  0.000,  0.98,  1, 0.39, 0.00, 0.17, 0.00, 0.15, 0.60, 0.11, 0.26, 0.20, 0.23, 0.14, 0.61, 0.00, 0.52, 0.58, 1.26, 0.16, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
116,  0,  0.000,  0.98,  1, 0.39, 0.00, 0.00, 0.00, 0.06, 0.77, 0.20, 0.00, 0.20, 0.05, 0.00, 0.61, 0.00, 0.00, 0.92, 1.15, 0.16, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
117,  0,  0.000,  0.98,  1, 0.77, 0.20, 0.00, 0.00, 0.05, 0.77, 0.20, 0.00, 0.44, 0.05, 0.34, 1.08, 0.00, 0.00, 0.97, 1.00, 0.16, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
118,  0,  0.000,  0.98,  1, 0.93, 0.34, 0.06, 0.00, 0.00, 0.77, 0.22, 0.17, 0.44, 0.34, 0.51, 1.02, 0.02, 0.00, 1.13, 0.86, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
119,  0,  0.000,  0.98,  1, 2.06, 0.70, 0.07, 0.09, 0.00, 0.29, 0.02, 0.17, 0.57, 0.30, 0.51, 0.98, 0.02, 0.00, 1.02, 0.73, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
120,  0,  0.000,  0.98,  1, 1.41, 0.50, 0.07, 0.09, 0.23, 0.80, 0.02, 0.41, 0.18, 0.30, 0.56, 1.26, 0.48, 0.00, 0.87, 0.28, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
121,  0,  0.000,  0.98,  1, 1.93, 0.36, 0.21, 0.17, 0.23, 0.80, 0.01, 0.45, 0.18, 0.00, 1.06, 1.64, 0.46, 0.40, 1.17, 1.12, 0.23, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
122,  0,  0.000,  0.98,  1, 1.30, 0.00, 0.30, 0.08, 0.23, 0.50, 0.01, 0.45, 0.06, 0.00, 1.06, 1.88, 0.46, 0.40, 1.20, 1.11, 0.23, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
123,  0,  0.000,  0.98,  1, 1.17, 0.00, 0.30, 0.08, 0.00, 0.00, 0.01, 0.21, 0.00, 0.00, 0.67, 1.31, 0.00, 0.50, 1.28, 1.06, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
124,  0,  0.000,  0.88,  1, 0.50, 0.00, 0.11, 0.09, 0.21, 0.07, 0.00, 0.00, 0.00, 0.12, 0.00, 0.56, 0.00, 0.11, 1.13, 0.19, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
125,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.30, 0.09, 0.31, 0.14, 0.00, 0.00, 0.11, 0.20, 0.08, 0.92, 0.23, 0.33, 0.71, 0.44, 0.03, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
126,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.30, 0.09, 0.31, 0.16, 0.00, 0.00, 0.11, 0.32, 0.08, 1.07, 0.64, 0.34, 0.36, 0.42, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
127,  0,  0.000,  0.98,  1, 0.55, 0.06, 0.30, 0.07, 0.10, 0.09, 0.00, 0.00, 0.11, 0.20, 0.08, 0.98, 0.64, 0.34, 0.64, 0.75, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
128,  0,  0.000,  0.88,  1, 1.56, 0.06, 0.00, 0.07, 0.00, 0.34, 0.00, 0.03, 0.00, 0.19, 0.00, 0.33, 0.42, 0.12, 1.32, 0.52, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
129,  0,  0.000,  0.98,  1, 1.81, 0.06, 0.16, 0.07, 0.09, 0.81, 0.21, 0.15, 0.00, 0.07, 0.88, 1.02, 0.70, 0.00, 1.31, 0.52, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
130,  0,  0.000,  0.98,  1, 1.27, 0.00, 0.16, 0.00, 0.10, 1.50, 0.34, 0.45, 0.00, 0.07, 1.04, 1.17, 1.01, 0.00, 0.96, 0.54, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
131,  0,  0.000,  0.98,  1, 0.59, 0.00, 0.37, 0.00, 0.10, 1.18, 0.34, 0.52, 0.00, 0.23, 1.04, 1.80, 1.01, 0.46, 0.31, 1.18, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
132,  0,  0.000,  0.98,  1, 0.42, 0.00, 0.36, 0.00, 0.10, 0.69, 0.12, 0.55, 0.05, 0.24, 0.16, 0.79, 0.31, 0.46, 0.54, 1.23, 0.38, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
133,  0,  0.000,  0.98,  1, 0.44, 0.00, 0.36, 0.00, 0.09, 0.00, 0.35, 0.25, 0.05, 0.24, 0.00, 1.20, 0.00, 0.46, 0.66, 0.89, 0.95, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
134,  0,  0.000,  0.98,  1, 0.17, 0.05, 0.15, 0.00, 0.09, 0.21, 0.35, 0.49, 0.20, 0.73, 0.00, 0.67, 0.00, 0.00, 0.62, 0.06, 0.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
135,  0,  0.000,  0.98,  1, 0.10, 0.05, 0.00, 0.00, 0.08, 0.21, 0.60, 0.44, 0.15, 1.26, 0.36, 1.67, 0.30, 0.00, 0.39, 0.00, 0.64, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
136,  0,  0.000,  0.98,  1, 0.58, 0.37, 0.00, 0.07, 0.20, 0.21, 0.25, 0.44, 0.15, 1.26, 0.98, 1.89, 0.35, 0.00, 0.01, 0.00, 0.07, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
137,  0,  0.000,  0.88,  1, 0.80, 0.32, 0.92, 0.07, 0.28, 0.41, 0.25, 0.18, 0.00, 0.54, 1.08, 2.14, 0.50, 0.00, 0.01, 0.10, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
138,  0,  0.000,  0.98,  1, 0.80, 0.32, 0.92, 0.07, 0.21, 0.41, 0.00, 0.07, 0.00, 0.00, 0.72, 1.39, 0.20, 0.38, 0.01, 0.10, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
139,  0,  0.000,  0.98,  1, 0.30, 0.00, 0.92, 0.00, 0.09, 0.41, 0.00, 0.07, 0.00, 0.00, 0.11, 1.18, 0.17, 0.38, 0.00, 0.23, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
140,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.64, 0.02, 0.46, 0.12, 0.14, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
141,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.04, 0.03, 0.58, 0.15, 0.00, 0.17, 0.53, 1.88, 0.02, 0.08, 0.12, 0.14, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
