frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
71,  0,  0.000,  0.98,  1, 0.01, 0.00, 0.99, 0.00, 0.53, 1.15, 0.00, 1.08, 0.48, 1.29, 0.41, 1.09, 0.33, 0.44, 0.09, 1.05, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
72,  0,  0.000,  0.98,  1, 0.08, 0.00, 0.70, 0.00, 0.15, 1.08, 0.00, 0.25, 0.10, 0.42, 0.23, 0.80, 0.23, 0.80, 0.24, 1.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
73,  0,  0.000,  0.98,  1, 0.27, 0.00, 0.82, 0.00, 0.00, 0.07, 0.00, 0.13, 0.00, 0.00, 0.71, 0.93, 0.23, 0.51, 0.18, 0.64, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
74,  0,  0.000,  0.98,  1, 0.27, 0.00, 0.45, 0.00, 0.00, 0.00, 0.00, 0.37, 0.26, 0.31, 0.68, 0.85, 0.00, 0.51, 0.83, 0.45, 1.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
75,  0,  0.000,  0.98,  1, 0.20, 0.00, 1.03, 0.36, 0.00, 0.40, 0.17, 0.37, 0.26, 0.31, 0.48, 0.52, 0.00, 0.00, 1.09, 0.83, 1.37, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
76,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.58, 0.36, 0.00, 0.40, 0.17, 0.50, 0.26, 0.45, 0.12, 0.15, 0.00, 0.00, 1.09, 0.47, 0.89, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
77,  0,  0.000,  0.98,  1, 0.35, 0.00, 0.65, 0.36, 0.00, 0.53, 0.17, 0.27, 0.00, 0.14, 0.12, 0.15, 0.00, 0.00, 0.69, 0.54, 0.43, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
78,  0,  0.000,  0.98,  1, 0.35, 0.00, 0.12, 0.07, 0.00, 0.12, 0.00, 0.27, 0.00, 0.14, 0.12, 0.22, 0.00, 0.04, 0.43, 0.16, 0.21, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
79,  0,  0.000,  0.98,  1, 0.53, 0.00, 0.32, 0.62, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.46, 0.14, 0.04, 1.22, 0.69, 0.21, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
80,  0,  0.000,  0.98,  1, 0.18, 0.00, 0.25, 0.62, 0.00, 0.45, 0.27, 0.00, 0.22, 0.26, 0.08, 0.88, 0.14, 0.04, 0.93, 0.53, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
81,  0,  0.000,  0.92,  1, 0.18, 0.00, 0.19, 0.55, 0.67, 1.80, 0.27, 0.37, 0.22, 0.49, 0.08, 1.23, 0.91, 0.04, 1.13, 1.61, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82,  0,  0.000,  0.98,  1, 0.14, 0.00, 0.00, 0.00, 0.67, 1.80, 0.27, 0.37, 0.22, 0.49, 0.14, 1.58, 0.76, 0.04, 0.33, 1.10, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
83,  0,  0.000,  0.98,  1, 0.14, 0.00, 0.34, 0.00, 1.59, 2.52, 0.00, 0.89, 0.99, 0.89, 0.33, 2.59, 0.76, 0.99, 0.33, 1.51, 1.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
84,  0,  0.000,  0.88,  1, 0.99, 0.96, 0.73, 0.00, 1.04, 1.61, 0.00, 1.10, 1.12, 1.39, 0.48, 2.28, 0.57, 0.95, 0.10, 0.49, 1.40, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
85,  0,  0.000,  0.98,  1, 0.85, 0.96, 0.98, 0.01, 1.04, 1.96, 0.00, 1.10, 1.12, 1.39, 0.42, 1.69, 0.57, 1.36, 0.10, 1.08, 1.37, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
86,  0,  0.000,  0.88,  1, 1.19, 0.96, 0.72, 0.01, 0.63, 1.50, 0.03, 1.30, 0.48, 0.93, 0.25, 0.25, 0.57, 0.40, 0.41, 0.71, 0.65, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
87,  0,  0.000,  0.98,  1, 0.34, 0.00, 0.90, 0.01, 0.60, 1.35, 0.26, 1.01, 0.35, 0.59, 0.20, 0.64, 0.00, 0.40, 0.31, 1.15, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
88,  0,  0.000,  0.98,  1, 0.82, 0.00, 0.70, 0.00, 0.60, 1.06, 0.26, 1.36, 0.35, 0.59, 0.75, 1.83, 0.00, 0.00, 0.37, 0.54, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
89,  0,  0.000,  0.98,  1, 0.58, 0.00, 1.04, 0.00, 0.09, 0.41, 0.24, 1.11, 0.11, 0.69, 0.75, 2.20, 0.29, 0.00, 0.38, 1.16, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
90,  0,  0.000,  0.98,  1, 0.58, 0.00, 0.48, 0.00, 0.00, 0.13, 0.00, 0.82, 0.11, 0.30, 0.64, 1.71, 0.29, 0.00, 0.38, 0.66, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91,  0,  0.000,  0.02,  0, 0.10, 0.00, 0.43, 0.00, 0.00, 0.06, 0.00, 0.46, 0.11, 0.30, 0.09, 0.38, 0.29, 0.00, 0.32, 0.66, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
92,  0,  0.000,  0.00,  0, 0.28, 0.08, 0.00, 0.28, 0.04, 0.41, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
93,  0,  0.000,  0.92,  1, 0.28, 0.08, 0.79, 0.28, 0.50, 1.61, 0.00, 0.73, 0.27, 0.03, 0.00, 0.80, 0.16, 0.00, 0.69, 0.48, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
94,  0,  0.000,  0.98,  1, 0.28, 0.08, 0.85, 0.28, 0.60, 1.84, 0.00, 0.79, 0.61, 0.12, 0.00, 0.99, 0.16, 0.00, 1.65, 1.71, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
95,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.85, 0.00, 0.77, 1.68, 0.00, 0.64, 0.61, 0.66, 0.07, 2.28, 0.73, 0.44, 1.54, 2.72, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
96,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 0.95, 1.21, 0.26, 0.83, 0.65, 0.63, 0.07, 1.47, 0.57, 0.44, 2.33, 2.35, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
97,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.26, 0.00, 0.85, 0.98, 0.26, 0.77, 0.31, 0.54, 0.07, 1.41, 0.57, 0.45, 1.57, 1.67, 0.16, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
98,  0,  0.000,  0.98,  1, 0.60, 0.43, 0.26, 0.00, 0.87, 1.34, 0.26, 1.40, 0.57, 0.00, 0.46, 0.94, 0.00, 0.00, 1.56, 0.66, 0.16, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
99,  0,  0.000,  0.98,  1, 0.71, 0.43, 0.57, 0.21, 0.23, 0.62, 0.00, 0.76, 0.26, 0.00, 0.46, 1.36, 0.09, 0.33, 0.50, 1.02, 0.13, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
100,  0,  0.000,  0.98,  1, 0.71, 0.52, 0.39, 0.21, 0.23, 0.62, 0.00, 0.76, 0.26, 0.00, 0.46, 1.37, 0.09, 0.32, 0.38, 0.72, 0.13, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
101,  0,  0.000,  0.98,  1, 0.12, 0.09, 1.04, 0.21, 0.49, 1.02, 0.00, 0.77, 0.44, 1.07, 0.33, 1.20, 0.16, 0.53, 0.24, 0.83, 0.21, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
102,  0,  0.000,  0.98,  1, 0.12, 0.09, 0.94, 0.00, 0.62, 1.24, 0.00, 1.33, 0.44, 1.46, 0.33, 1.17, 0.22, 0.31, 0.24, 0.36, 0.08, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
103,  0,  0.000,  0.98,  1, 0.75, 0.00, 0.94, 0.00, 0.69, 1.24, 0.00, 1.33, 0.72, 1.46, 0.33, 1.28, 0.22, 0.31, 0.92, 0.11, 1.23, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
104,  0,  0.000,  0.98,  1, 0.75, 0.35, 0.95, 0.00, 0.48, 0.22, 0.00, 0.55, 0.83, 1.22, 0.06, 0.78, 0.57, 0.79, 0.96, 0.87, 1.16, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
105,  0,  0.000,  0.98,  1, 0.63, 0.35, 0.66, 0.00, 0.63, 0.27, 0.00, 0.58, 1.02, 0.96, 0.06, 1.00, 0.43, 1.62, 0.96, 0.87, 1.16, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
106,  0,  0.000,  0.85,  1, 0.00, 0.35, 0.68, 0.00, 0.56, 0.27, 0.17, 0.58, 0.75, 0.96, 0.06, 1.61, 0.43, 2.68, 0.19, 0.87, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
107,  0,  0.000,  0.75,  1, 0.00, 0.00, 0.33, 0.00, 0.96, 1.85, 1.03, 0.76, 0.20, 0.36, 0.00, 1.48, 0.09, 2.00, 1.05, 0.11, 0.74, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
108,  0,  0.000,  0.98,  1, 0.01, 0.00, 0.62, 0.00, 1.29, 2.46, 1.26, 1.21, 0.03, 0.44, 0.09, 1.24, 0.09, 1.19, 1.05, 0.63, 0.74, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
109,  0,  0.000,  0.88,  1, 0.09, 0.03, 0.60, 0.00, 1.29, 2.64, 1.10, 1.40, 0.05, 0.54, 0.09, 0.38, 0.09, 0.13, 1.05, 0.63, 0.74, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
110,  0,  0.000,  0.98,  1, 0.09, 0.03, 0.28, 0.79, 0.80, 1.06, 0.27, 1.22, 0.05, 0.32, 0.09, 0.50, 0.00, 0.13, 0.22, 0.67, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
111,  0,  0.000,  0.98,  1, 0.08, 0.03, 0.17, 0.79, 0.91, 1.63, 0.30, 0.85, 0.31, 0.71, 0.32, 0.67, 0.07, 0.30, 0.55, 0.64, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
112,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.96, 0.79, 0.96, 1.80, 0.30, 0.67, 0.29, 0.61, 0.42, 1.21, 0.19, 0.30, 0.55, 1.12, 0.26, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
113,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.11, 0.00, 0.95, 1.80, 0.43, 1.08, 0.29, 1.05, 0.42, 1.67, 0.19, 0.47, 0.33, 0.97, 0.45, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
114,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.07, 0.00, 0.27, 0.35, 0.15, 0.42, 0.22, 0.54, 0.55, 1.16, 1.23, 0.34, 0.00, 0.57, 0.30, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
115,  0,  0.000,  0.88,  1, 0.00, 0.00, 1.12, 0.00, 0.75, 0.62, 0.78, 0.83, 0.46, 0.54, 0.45, 0.62, 1.11, 0.34, 1.11, 0.23, 0.62, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
116,  0,  0.000,  0.88,  1, 1.12, 1.10, 1.62, 0.34, 0.56, 0.62, 0.63, 0.89, 0.47, 0.53, 0.45, 1.44, 1.11, 0.24, 1.58, 1.07, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00
117,  0,  0.000,  0.98,  1, 1.12, 1.10, 2.11, 0.34, 0.52, 0.84, 0.63, 1.38, 0.25, 0.43, 0.37, 2.30, 0.21, 0.07, 2.17, 0.99, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
118,  0,  0.000,  0.92,  1, 1.12, 1.10, 1.98, 0.34, 0.38, 0.40, 0.23, 1.46, 0.60, 0.69, 0.37, 2.74, 0.21, 0.07, 1.45, 0.93, 0.69, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
119,  0,  0.000,  0.88,  1, 0.00, 0.00, 2.17, 0.00, 0.78, 0.74, 0.52, 1.70, 0.83, 0.92, 0.93, 2.21, 0.36, 0.04, 0.98, 0.09, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00
120,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.83, 0.00, 0.78, 0.52, 0.52, 1.22, 0.83, 0.92, 0.83, 1.84, 0.15, 0.04, 0.39, 0.09, 0.78, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
121,  0,  0.000,  0.98,  1, 0.00, 0.00, 2.28, 0.00, 0.72, 0.42, 0.38, 1.16, 0.42, 1.69, 1.20, 2.47, 0.58, 0.34, 0.37, 0.50, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
122,  0,  0.000,  0.98,  1, 0.36, 0.07, 2.19, 0.00, 0.32, 0.07, 0.10, 0.51, 0.19, 1.03, 0.99, 1.61, 0.49, 0.30, 1.03, 0.66, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
123,  0,  0.000,  0.98,  1, 0.36, 0.07, 2.27, 0.00, 0.95, 1.04, 0.74, 1.18, 0.62, 1.31, 0.88, 1.22, 0.49, 0.30, 1.37, 0.66, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
124,  0,  0.000,  0.98,  1, 0.37, 0.07, 1.64, 0.00, 0.96, 1.73, 1.04, 1.30, 0.57, 0.30, 0.52, 0.33, 0.06, 0.00, 1.29, 0.16, 0.85, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
125,  0,  0.000,  0.98,  1, 0.01, 0.00, 1.02, 0.00, 1.12, 2.16, 1.18, 1.57, 0.57, 0.40, 0.84, 1.00, 0.24, 0.00, 0.63, 0.00, 0.86, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
126,  0,  0.000,  0.98,  1, 0.15, 0.00, 0.89, 0.00, 1.63, 2.35, 0.56, 2.34, 0.99, 0.72, 0.67, 1.12, 0.63, 0.00, 1.23, 0.34, 0.86, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
127,  0,  0.000,  0.98,  1, 0.13, 0.00, 0.88, 0.00, 1.51, 2.37, 0.66, 2.07, 0.85, 0.70, 0.67, 1.45, 0.63, 0.00, 1.32, 1.08, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
128,  0,  0.000,  0.98,  1, 0.13, 0.00, 1.15, 0.00, 1.58, 1.95, 0.69, 2.26, 0.85, 0.67, 0.45, 1.98, 0.39, 0.24, 1.56, 1.28, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
129,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.31, 0.01, 0.44, 0.79, 0.67, 0.83, 0.07, 0.72, 0.45, 1.71, 0.00, 0.85, 1.21, 1.71, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
130,  0,  0.000,  0.92,  1, 0.00, 0.00, 1.15, 0.01, 0.23, 0.02, 0.21, 0.58, 0.07, 0.72, 0.45, 1.58, 0.42, 0.85, 1.14, 1.68, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
131,  0,  0.000,  0.98,  1, 0.00, 0.27, 0.74, 0.01, 0.00, 0.02, 0.03, 0.05, 0.15, 0.64, 0.00, 0.49, 0.42, 0.62, 0.90, 1.48, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
132,  0,  0.000,  0.98,  1, 0.00, 0.27, 0.35, 0.00, 0.26, 0.02, 0.03, 0.29, 0.09, 0.53, 0.69, 1.83, 0.73, 0.71, 0.30, 1.85, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
133,  0,  0.000,  0.98,  1, 0.73, 0.67, 0.90, 0.00, 0.26, 0.52, 0.00, 0.29, 0.09, 0.91, 0.69, 1.69, 0.31, 1.60, 0.00, 1.14, 0.15, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
134,  0,  0.000,  0.98,  1, 1.08, 0.40, 1.08, 0.00, 0.26, 0.57, 0.00, 0.63, 0.00, 0.91, 0.69, 2.41, 0.31, 1.60, 0.41, 1.92, 0.07, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
135,  0,  0.000,  0.98,  1, 1.57, 0.40, 1.08, 0.00, 0.00, 0.57, 0.00, 0.60, 0.17, 0.38, 0.52, 1.51, 0.00, 0.89, 0.48, 0.94, 0.40, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
136,  0,  0.000,  0.98,  1, 1.22, 0.00, 0.18, 0.00, 0.02, 0.76, 0.00, 1.12, 0.17, 0.00, 0.81, 1.76, 0.11, 0.00, 0.48, 0.94, 0.40, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
137,  0,  0.000,  0.98,  1, 0.87, 0.00, 0.31, 0.00, 0.02, 0.70, 0.00, 0.79, 0.17, 0.13, 0.81, 1.85, 0.11, 0.00, 0.08, 0.66, 0.34, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
138,  0,  0.000,  0.98,  1, 0.38, 0.07, 0.30, 0.00, 0.02, 0.70, 0.00, 1.23, 0.06, 0.53, 0.29, 1.56, 0.11, 0.00, 0.44, 0.97, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
139,  0,  0.000,  0.98,  1, 0.75, 0.67, 0.30, 0.21, 0.00, 0.00, 0.00, 0.65, 0.12, 0.53, 0.00, 1.21, 0.58, 0.25, 0.44, 1.21, 0.36, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
140,  0,  0.000,  0.98,  1, 1.57, 0.67, 0.00, 0.21, 0.00, 0.45, 0.00, 0.65, 0.12, 0.40, 0.00, 0.44, 0.58, 0.25, 0.46, 1.05, 0.36, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
141,  0,  0.000,  0.98,  1, 2.18, 0.78, 0.00, 0.21, 0.34, 1.12, 0.00, 0.68, 0.08, 0.00, 0.00, 0.66, 0.58, 0.25, 0.26, 0.63, 0.58, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
