frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
71,  0,  0.000,  0.98,  1, 0.97, 0.72, 1.57, 0.47, 0.70, 2.02, 0.40, 0.50, 0.17, 0.45, 0.04, 0.66, 0.31, 0.33, 1.68, 1.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
72,  0,  0.000,  0.78,  1, 0.00, 0.00, 0.91, 0.00, 0.71, 1.02, 0.51, 0.79, 0.00, 0.54, 0.04, 1.01, 0.31, 0.73, 1.31, 1.07, 0.25, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
73,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.77, 0.00, 0.62, 0.34, 0.14, 0.77, 0.00, 0.51, 0.00, 0.87, 0.31, 0.73, 1.87, 1.49, 0.78, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
74,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 0.29, 0.19, 0.11, 0.96, 0.00, 0.51, 0.08, 0.87, 0.22, 0.40, 2.59, 1.18, 0.78, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
75,  0,  0.000,  0.98,  1, 0.10, 0.08, 0.56, 0.01, 0.33, 1.09, 0.00, 0.67, 0.12, 0.00, 0.08, 0.60, 0.22, 0.00, 2.39, 1.18, 0.82, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
76,  0,  0.000,  0.88,  1, 0.35, 0.37, 0.57, 0.01, 1.19, 2.00, 0.00, 1.23, 0.12, 0.80, 0.08, 0.69, 0.48, 0.03, 2.72, 1.78, 0.30, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
77,  0,  0.000,  0.88,  1, 1.23, 0.60, 0.91, 0.81, 1.12, 1.91, 0.00, 1.45, 0.12, 1.38, 0.38, 2.07, 0.47, 0.69, 1.50, 2.42, 0.30, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
78,  0,  0.000,  0.98,  1, 1.34, 0.52, 1.56, 0.80, 0.86, 1.09, 0.00, 1.08, 0.00, 1.38, 0.38, 1.90, 0.47, 0.69, 0.90, 2.05, 0.20, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
79,  0,  0.000,  0.88,  1, 1.25, 0.70, 1.42, 0.80, 0.31, 1.41, 0.00, 0.95, 0.03, 0.58, 0.38, 1.57, 0.22, 0.95, 0.02, 1.73, 0.56, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
80,  0,  0.000,  0.82,  1, 1.24, 0.92, 1.28, 0.19, 0.40, 1.53, 0.00, 0.42, 0.53, 0.29, 0.17, 1.46, 0.19, 0.64, 0.62, 1.88, 0.56, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
81,  0,  0.000,  0.78,  1, 1.03, 0.92, 0.94, 0.19, 0.45, 1.82, 0.44, 0.57, 0.53, 0.29, 0.17, 2.29, 0.19, 0.74, 0.76, 2.03, 0.37, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
82,  0,  0.000,  0.98,  1, 0.87, 0.45, 1.07, 0.19, 0.43, 1.44, 0.71, 0.36, 0.49, 0.29, 0.17, 2.27, 0.19, 0.44, 0.76, 1.33, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
83,  0,  0.000,  0.88,  1, 0.00, 0.00, 1.16, 0.00, 0.45, 1.38, 0.71, 0.64, 0.00, 0.36, 0.28, 1.00, 0.00, 0.10, 0.73, 0.31, 0.79, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
84,  0,  0.000,  0.98,  1, 0.53, 0.27, 1.50, 0.00, 0.74, 1.91, 0.27, 1.00, 0.00, 1.02, 0.90, 0.69, 0.00, 0.43, 0.89, 1.04, 0.94, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
85,  0,  0.000,  0.98,  1, 0.76, 0.81, 1.11, 0.00, 0.47, 0.95, 0.23, 0.78, 0.05, 1.49, 0.90, 0.74, 0.00, 0.43, 1.19, 1.01, 0.94, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
86,  0,  0.000,  0.88,  1, 0.87, 0.81, 0.76, 0.00, 1.14, 1.72, 0.23, 1.25, 0.15, 1.46, 0.83, 0.98, 0.44, 0.43, 0.85, 1.90, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
87,  0,  0.000,  0.98,  1, 0.34, 0.54, 0.51, 0.62, 0.84, 1.29, 0.23, 1.11, 0.15, 0.81, 0.43, 0.68, 0.44, 0.53, 1.36, 1.25, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
88,  0,  0.000,  0.88,  1, 0.11, 0.00, 1.22, 0.62, 0.82, 1.29, 0.00, 1.11, 0.10, 0.53, 0.43, 1.02, 0.44, 0.60, 1.79, 1.84, 0.08, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
89,  0,  0.000,  0.88,  1, 0.42, 0.61, 1.69, 0.62, 0.05, 0.46, 0.00, 0.36, 0.00, 0.20, 0.31, 1.26, 0.00, 0.60, 1.78, 1.05, 0.26, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
90,  0,  0.000,  0.92,  1, 1.34, 1.16, 1.29, 0.10, 0.00, 0.22, 0.11, 0.00, 0.00, 0.19, 0.08, 1.85, 0.00, 0.70, 0.96, 0.73, 0.26, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91,  0,  0.000,  0.82,  1, 1.77, 1.74, 0.58, 0.10, 0.54, 1.12, 0.11, 0.48, 0.55, 0.56, 0.08, 1.29, 0.16, 0.63, 1.49, 0.35, 0.18, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
92,  0,  0.000,  0.92,  1, 2.09, 1.58, 0.85, 0.18, 0.67, 1.57, 0.11, 0.94, 0.55, 0.97, 0.00, 1.80, 0.44, 1.65, 1.26, 0.72, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
93,  0,  0.000,  0.88,  1, 1.18, 1.02, 1.02, 0.09, 1.27, 3.02, 0.54, 1.33, 0.55, 0.97, 0.00, 1.40, 0.80, 1.02, 1.90, 0.72, 0.08, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
94,  0,  0.000,  0.98,  1, 1.04, 0.45, 1.52, 0.09, 0.90, 2.76, 0.54, 1.35, 0.00, 0.60, 0.07, 2.31, 1.25, 1.35, 0.64, 1.34, 0.08, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
95,  0,  0.000,  0.98,  1, 0.30, 0.18, 0.67, 0.00, 0.95, 2.93, 0.54, 0.90, 0.00, 0.41, 0.07, 1.47, 1.00, 0.34, 0.84, 1.27, 0.15, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
96,  0,  0.000,  0.98,  1, 0.63, 0.18, 0.80, 0.00, 0.35, 1.71, 0.24, 0.52, 0.00, 0.41, 0.27, 1.73, 0.64, 0.45, 1.03, 1.91, 0.07, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
97,  0,  0.000,  0.78,  1, 0.71, 0.18, 1.44, 0.00, 0.44, 1.91, 0.24, 0.46, 0.00, 0.46, 0.41, 1.54, 0.07, 0.32, 1.03, 1.85, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
98,  0,  0.000,  0.98,  1, 0.87, 0.07, 2.02, 0.00, 0.56, 1.60, 0.24, 1.28, 0.28, 0.39, 0.82, 2.24, 0.04, 0.32, 1.73, 1.67, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
99,  0,  0.000,  0.92,  1, 0.54, 0.07, 1.72, 0.00, 0.56, 1.15, 0.00, 1.41, 0.28, 0.39, 0.96, 2.09, 0.04, 0.21, 2.02, 1.52, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
100,  0,  0.000,  0.88,  1, 0.17, 0.07, 0.65, 0.00, 0.72, 0.80, 0.18, 1.50, 0.28, 0.57, 0.75, 1.39, 0.00, 0.12, 2.96, 1.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
101,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.69, 0.00, 0.56, 0.49, 0.18, 0.94, 0.00, 0.68, 0.34, 0.74, 0.00, 0.12, 2.29, 0.76, 0.12, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
102,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.69, 0.00, 0.66, 1.38, 0.18, 0.90, 0.00, 0.68, 0.53, 0.33, 0.00, 0.12, 1.37, 0.26, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
103,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.36, 0.00, 0.24, 1.02, 0.00, 0.50, 0.00, 0.79, 0.53, 0.94, 0.00, 0.34, 0.43, 0.00, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
104,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.12, 0.00, 0.86, 1.85, 0.02, 1.36, 0.48, 0.97, 0.53, 0.74, 0.00, 0.34, 1.53, 0.09, 0.07, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
105,  0,  0.000,  0.88,  1, 0.28, 0.28, 1.76, 0.06, 0.85, 0.96, 0.02, 1.50, 0.63, 1.15, 0.33, 1.14, 0.63, 0.40, 1.60, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
106,  0,  0.000,  0.88,  1, 0.28, 0.28, 1.32, 0.06, 0.85, 1.12, 0.02, 1.86, 0.63, 0.74, 0.48, 1.31, 0.84, 0.06, 1.60, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
107,  0,  0.000,  0.98,  1, 0.28, 0.28, 1.31, 0.20, 0.08, 0.29, 0.06, 0.74, 0.15, 0.29, 0.48, 1.31, 1.09, 0.52, 0.28, 0.38, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
108,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.43, 0.13, 0.20, 1.44, 0.30, 1.03, 0.00, 0.20, 0.16, 1.43, 0.46, 0.76, 0.00, 0.12, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
109,  0,  0.000,  0.98,  1, 0.00, 0.00, 2.30, 0.13, 0.97, 2.74, 0.82, 1.40, 0.11, 0.60, 0.00, 1.35, 0.25, 0.76, 0.75, 0.79, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
110,  0,  0.000,  0.98,  1, 0.00, 0.05, 2.16, 0.00, 1.09, 3.50, 0.76, 1.40, 0.11, 0.83, 0.00, 1.35, 0.00, 0.37, 0.87, 1.06, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
111,  0,  0.000,  0.92,  1, 0.36, 0.26, 1.92, 0.75, 1.00, 2.34, 0.52, 1.69, 0.14, 1.17, 0.16, 1.72, 0.20, 0.32, 0.88, 1.29, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
112,  0,  0.000,  0.88,  1, 0.36, 0.32, 1.39, 0.75, 0.37, 1.12, 0.09, 1.28, 0.02, 1.25, 0.16, 1.44, 0.20, 0.32, 0.14, 0.94, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
113,  0,  0.000,  0.98,  1, 0.36, 0.71, 1.32, 0.83, 0.56, 0.39, 0.48, 1.98, 0.22, 1.41, 0.16, 1.65, 0.20, 0.71, 0.42, 1.35, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
114,  0,  0.000,  0.98,  1, 0.00, 0.50, 1.19, 0.08, 0.47, 0.39, 0.48, 1.74, 0.20, 1.19, 0.00, 0.68, 0.00, 0.46, 1.38, 1.29, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
115,  0,  0.000,  0.88,  1, 0.11, 0.44, 1.01, 0.13, 0.34, 0.36, 0.39, 1.27, 0.20, 0.60, 0.00, 0.97, 0.09, 0.65, 1.47, 1.60, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
116,  0,  0.000,  0.98,  1, 0.69, 0.65, 1.08, 0.44, 0.03, 0.34, 0.00, 0.60, 0.04, 0.68, 0.17, 1.12, 0.28, 0.98, 1.38, 2.22, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
117,  0,  0.000,  0.75,  1, 1.22, 0.95, 1.03, 0.63, 0.00, 0.78, 0.00, 0.03, 0.04, 0.51, 0.38, 1.47, 0.28, 0.98, 0.41, 2.12, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
118,  0,  0.000,  0.88,  1, 1.12, 0.95, 1.54, 0.85, 0.91, 1.38, 0.00, 0.54, 0.19, 1.00, 0.58, 2.03, 0.68, 1.67, 0.31, 1.89, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
119,  0,  0.000,  0.88,  1, 1.04, 0.62, 2.72, 0.68, 1.44, 2.36, 0.03, 1.38, 0.15, 0.67, 0.53, 2.53, 0.48, 0.87, 0.64, 1.87, 0.25, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
120,  0,  0.000,  0.98,  1, 0.51, 0.32, 2.52, 0.49, 1.44, 1.92, 0.03, 1.38, 0.15, 0.63, 0.31, 2.56, 0.48, 0.87, 0.64, 2.62, 0.25, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
121,  0,  0.000,  0.98,  1, 0.56, 0.32, 1.76, 0.22, 1.07, 1.43, 0.03, 1.92, 0.21, 1.28, 0.30, 1.27, 0.13, 0.00, 1.72, 2.24, 0.19, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
122,  0,  0.000,  0.88,  1, 0.05, 0.00, 0.35, 0.13, 0.55, 0.58, 0.00, 1.06, 0.21, 1.13, 0.18, 0.44, 0.36, 0.00, 1.65, 1.42, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
123,  0,  0.000,  0.82,  1, 0.42, 0.00, 1.25, 0.13, 1.21, 1.45, 0.00, 2.07, 0.47, 1.58, 0.18, 0.04, 0.36, 0.00, 2.50, 0.83, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
124,  0,  0.000,  0.98,  1, 0.81, 0.74, 1.04, 0.15, 0.90, 1.01, 0.01, 1.12, 0.37, 0.79, 0.00, 0.04, 0.24, 0.00, 2.01, 0.83, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
125,  0,  0.000,  0.88,  1, 0.81, 0.74, 1.55, 0.50, 1.18, 1.02, 0.01, 1.71, 0.37, 1.10, 0.39, 0.40, 1.00, 0.27, 1.48, 1.02, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
126,  0,  0.000,  0.98,  1, 0.45, 0.74, 1.01, 0.50, 0.99, 0.90, 0.33, 0.87, 0.22, 1.17, 0.50, 0.57, 1.02, 0.42, 0.63, 0.92, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
127,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.06, 0.48, 0.89, 1.37, 0.32, 1.20, 0.11, 0.83, 0.50, 0.69, 1.26, 0.42, 0.04, 1.16, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
128,  0,  0.000,  0.98,  1, 0.59, 0.06, 0.68, 0.00, 1.09, 2.54, 0.56, 1.15, 0.11, 0.52, 0.21, 0.72, 0.27, 0.16, 0.54, 0.70, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
129,  0,  0.000,  0.98,  1, 0.59, 0.06, 0.94, 0.00, 1.00, 2.44, 0.44, 1.49, 0.00, 0.00, 0.09, 0.57, 0.24, 0.09, 0.96, 0.56, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
130,  0,  0.000,  0.98,  1, 0.61, 0.06, 1.05, 0.00, 0.87, 1.98, 0.44, 1.19, 0.00, 0.00, 0.09, 0.45, 0.00, 0.09, 1.62, 0.32, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
131,  0,  0.000,  0.98,  1, 0.02, 0.05, 1.70, 0.00, 0.93, 1.73, 0.84, 1.27, 0.09, 0.00, 0.00, 0.03, 0.00, 0.09, 1.83, 0.16, 0.83, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
132,  0,  0.000,  0.98,  1, 0.42, 0.05, 1.24, 0.00, 1.07, 2.40, 0.99, 2.12, 0.10, 0.45, 0.43, 0.87, 0.00, 0.00, 1.65, 0.16, 0.97, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
133,  0,  0.000,  0.98,  1, 0.40, 0.05, 1.53, 0.00, 1.07, 2.90, 1.15, 1.99, 0.10, 0.45, 0.43, 1.00, 0.00, 0.00, 1.21, 0.39, 1.17, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
134,  0,  0.000,  0.98,  1, 0.43, 0.00, 1.22, 0.00, 0.52, 1.83, 0.50, 1.37, 0.01, 0.45, 0.43, 1.37, 0.00, 0.00, 0.54, 0.24, 0.42, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
135,  0,  0.000,  0.88,  1, 0.03, 0.00, 0.89, 0.00, 0.70, 1.35, 0.20, 0.66, 0.30, 0.00, 0.00, 0.76, 0.16, 0.00, 1.13, 0.38, 0.28, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
136,  0,  0.000,  0.88,  1, 0.03, 0.00, 0.86, 0.00, 0.71, 0.85, 0.04, 1.34, 0.30, 0.40, 0.00, 0.97, 0.48, 0.00, 1.12, 0.15, 0.45, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
137,  0,  0.000,  0.98,  1, 0.80, 0.55, 0.99, 0.95, 0.71, 1.06, 0.04, 1.45, 0.30, 0.40, 0.00, 1.14, 0.48, 0.00, 1.27, 0.47, 0.40, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
138,  0,  0.000,  0.98,  1, 0.80, 0.55, 1.40, 0.95, 0.28, 0.52, 0.00, 1.24, 0.00, 0.71, 0.30, 1.75, 0.70, 0.00, 0.90, 0.67, 0.40, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
139,  0,  0.000,  0.98,  1, 0.80, 0.55, 1.34, 0.95, 0.68, 1.79, 0.32, 0.83, 0.00, 0.31, 0.30, 1.75, 0.37, 0.45, 0.99, 1.08, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
140,  0,  0.000,  0.98,  1, 0.25, 0.00, 0.78, 0.00, 0.68, 2.63, 0.44, 0.72, 0.00, 0.31, 0.44, 1.54, 0.38, 0.80, 0.76, 0.80, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
141,  0,  0.000,  0.88,  1, 1.48, 0.96, 0.37, 0.12, 0.83, 2.64, 0.48, 0.90, 0.02, 0.33, 0.14, 0.68, 0.01, 0.79, 1.30, 0.54, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
