frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
71,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.45, 0.00, 0.62, 1.62, 0.82, 1.18, 0.00, 1.00, 0.68, 2.14, 0.00, 1.14, 1.28, 0.54, 0.76, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
72,  0,  0.000,  0.98,  1, 0.16, 0.00, 1.45, 0.00, 0.63, 1.58, 0.77, 1.59, 0.00, 0.54, 1.08, 1.67, 0.00, 1.14, 1.02, 0.95, 1.22, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
73,  0,  0.000,  0.98,  1, 1.08, 0.08, 1.97, 0.00, 0.11, 1.04, 0.71, 1.15, 0.00, 0.40, 2.68, 3.34, 1.67, 1.14, 1.07, 0.76, 1.30, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
74,  0,  0.000,  0.98,  1, 1.08, 0.08, 1.50, 0.00, 0.40, 1.18, 0.49, 1.13, 0.00, 0.31, 2.28, 3.15, 1.67, 0.00, 1.07, 0.76, 1.13, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
75,  0,  0.000,  0.92,  1, 0.92, 0.08, 1.89, 0.12, 0.44, 1.18, 0.49, 1.17, 0.23, 0.31, 3.46, 3.61, 1.67, 0.00, 1.66, 0.76, 0.66, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
76,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.02, 0.12, 0.44, 0.58, 0.49, 1.02, 0.23, 0.31, 1.79, 2.68, 0.35, 0.00, 0.75, 0.42, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
77,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.71, 0.31, 0.16, 0.00, 0.00, 0.91, 0.31, 0.00, 1.58, 2.34, 0.35, 0.01, 0.86, 0.73, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
78,  0,  0.000,  0.98,  1, 0.00, 0.35, 0.56, 0.63, 0.12, 0.00, 0.00, 0.29, 0.08, 0.00, 0.65, 1.63, 0.35, 0.65, 0.61, 1.45, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
79,  0,  0.000,  0.98,  1, 0.30, 0.35, 1.10, 0.63, 0.44, 0.72, 0.00, 0.74, 0.31, 0.07, 0.78, 1.47, 0.00, 0.65, 0.80, 1.63, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
80,  0,  0.000,  0.98,  1, 0.30, 0.35, 0.78, 0.43, 0.32, 0.72, 0.00, 0.62, 0.23, 0.07, 0.78, 0.98, 0.43, 0.64, 0.70, 1.52, 0.01, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
81,  0,  0.000,  0.98,  1, 0.85, 0.00, 0.62, 0.00, 0.32, 1.00, 0.00, 0.62, 0.23, 0.07, 0.16, 0.92, 0.43, 0.00, 0.70, 0.91, 0.05, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82,  0,  0.000,  0.98,  1, 1.80, 0.78, 0.08, 0.00, 0.00, 0.28, 0.00, 0.00, 0.04, 0.00, 0.08, 0.77, 0.43, 0.00, 0.78, 0.71, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
83,  0,  0.000,  0.88,  1, 1.80, 0.78, 0.60, 0.00, 0.76, 1.94, 0.25, 0.71, 0.58, 0.93, 0.08, 0.99, 0.42, 0.05, 1.39, 1.31, 0.30, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
84,  0,  0.000,  0.98,  1, 1.25, 0.78, 0.76, 0.05, 0.76, 1.67, 0.25, 0.79, 0.58, 0.93, 0.05, 1.25, 0.42, 0.37, 1.33, 1.68, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
85,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.28, 0.05, 0.85, 2.26, 0.42, 0.79, 0.54, 0.93, 0.00, 0.91, 0.42, 0.37, 0.89, 1.68, 0.96, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
86,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.76, 0.05, 0.09, 0.62, 0.17, 0.08, 0.00, 0.00, 0.00, 0.63, 0.00, 0.33, 0.29, 0.88, 0.70, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
87,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.69, 0.00, 0.13, 1.07, 0.28, 0.00, 0.00, 0.13, 0.00, 0.39, 0.01, 0.43, 0.01, 0.08, 0.99, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
88,  0,  0.000,  0.88,  1, 1.38, 0.92, 0.44, 0.80, 0.04, 0.48, 0.11, 0.00, 0.01, 0.13, 0.00, 0.96, 0.01, 0.69, 0.49, 1.11, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
89,  0,  0.000,  0.98,  1, 1.38, 0.92, 0.44, 0.80, 0.19, 0.61, 0.46, 0.00, 0.01, 0.30, 0.00, 1.15, 0.32, 0.69, 0.49, 1.11, 0.39, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
90,  0,  0.000,  0.98,  1, 1.38, 0.92, 0.42, 0.80, 0.15, 0.36, 0.81, 0.00, 0.01, 0.18, 0.00, 0.85, 0.31, 0.52, 0.48, 1.03, 0.27, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91,  0,  0.000,  0.92,  1, 0.00, 0.00, 1.06, 0.00, 0.36, 1.57, 1.46, 0.32, 0.08, 0.18, 0.23, 0.19, 0.31, 0.26, 1.31, 1.14, 0.27, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
92,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.23, 0.00, 0.47, 2.07, 1.11, 1.04, 0.38, 0.00, 0.26, 0.14, 0.00, 0.26, 1.31, 1.14, 0.17, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
93,  0,  0.000,  0.98,  1, 0.12, 0.52, 1.56, 0.00, 0.75, 2.36, 0.75, 1.53, 0.80, 0.35, 0.26, 0.55, 0.00, 0.00, 1.31, 1.14, 0.27, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
94,  0,  0.000,  0.98,  1, 0.15, 0.52, 1.00, 0.00, 0.54, 1.20, 0.10, 1.21, 0.78, 0.67, 0.09, 1.79, 0.00, 0.21, 0.34, 0.40, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
95,  0,  0.000,  0.88,  1, 0.76, 0.52, 0.84, 0.01, 0.27, 0.54, 0.10, 0.49, 0.48, 0.67, 0.06, 1.74, 0.00, 0.21, 0.34, 0.40, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
96,  0,  0.000,  0.98,  1, 0.65, 0.00, 0.36, 0.49, 0.00, 0.25, 0.00, 0.00, 0.06, 0.53, 0.06, 1.35, 0.00, 0.21, 0.44, 0.71, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
97,  0,  0.000,  0.98,  1, 0.61, 0.00, 0.54, 0.49, 0.02, 1.14, 0.23, 0.04, 0.00, 0.22, 0.00, 0.37, 0.00, 0.35, 0.64, 1.07, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
98,  0,  0.000,  0.82,  1, 0.24, 0.22, 0.54, 0.48, 0.02, 1.14, 0.23, 0.04, 0.01, 0.49, 0.00, 0.58, 0.03, 0.35, 0.85, 1.23, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
99,  0,  0.000,  0.98,  1, 0.94, 0.71, 0.80, 0.27, 0.02, 1.19, 0.23, 0.04, 0.01, 0.27, 0.00, 0.81, 0.03, 0.35, 0.76, 1.01, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
100,  0,  0.000,  0.98,  1, 1.34, 0.71, 0.59, 0.27, 0.00, 0.26, 0.00, 0.15, 0.01, 0.27, 0.04, 0.82, 0.03, 0.00, 0.58, 0.24, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
101,  0,  0.000,  0.98,  1, 1.10, 0.49, 0.70, 0.27, 0.00, 0.78, 0.00, 0.53, 0.00, 0.00, 0.04, 0.78, 0.00, 0.00, 0.36, 1.02, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
102,  0,  0.000,  0.88,  1, 0.64, 0.00, 0.44, 0.00, 0.00, 0.74, 0.00, 0.53, 0.00, 0.00, 0.04, 0.53, 0.00, 0.00, 0.36, 1.23, 0.04, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
103,  0,  0.000,  0.78,  1, 0.24, 0.00, 0.11, 0.00, 0.00, 0.74, 0.00, 0.38, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 0.22, 1.45, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
104,  0,  0.000,  0.98,  1, 0.24, 0.00, 0.58, 0.00, 0.00, 0.23, 0.35, 0.02, 0.00, 0.00, 0.01, 0.20, 0.00, 0.00, 0.51, 0.51, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
105,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.58, 0.00, 0.00, 0.01, 0.35, 0.02, 0.00, 0.21, 0.01, 0.97, 0.00, 0.10, 0.78, 0.53, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
106,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.58, 0.00, 0.00, 0.01, 0.35, 0.08, 0.02, 0.34, 0.11, 0.97, 0.00, 0.10, 0.95, 0.31, 0.39, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
107,  0,  0.000,  0.98,  1, 0.11, 0.32, 0.36, 0.32, 0.00, 0.00, 0.00, 0.65, 0.02, 0.87, 0.64, 1.04, 0.27, 0.51, 0.66, 0.33, 0.39, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
108,  0,  0.000,  0.98,  1, 1.77, 0.81, 0.78, 0.32, 0.47, 0.37, 0.00, 0.92, 0.22, 0.92, 0.67, 0.93, 0.37, 0.41, 0.48, 0.07, 0.50, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
109,  0,  0.000,  0.98,  1, 1.77, 0.81, 0.78, 0.32, 0.54, 0.44, 0.00, 0.86, 0.31, 0.78, 0.60, 0.93, 0.37, 0.41, 0.81, 0.46, 0.58, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
110,  0,  0.000,  0.88,  1, 1.76, 0.55, 1.09, 0.40, 0.54, 0.44, 0.00, 0.27, 0.31, 0.64, 0.06, 1.13, 0.10, 0.00, 0.81, 0.46, 0.58, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
111,  0,  0.000,  0.98,  1, 0.09, 0.06, 1.20, 0.40, 0.37, 0.43, 0.16, 0.00, 0.11, 0.43, 0.03, 1.19, 0.12, 1.45, 0.72, 1.65, 0.48, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
112,  0,  0.000,  0.98,  1, 0.30, 0.19, 1.20, 0.40, 0.79, 0.38, 0.16, 0.46, 0.37, 0.51, 0.48, 1.44, 0.12, 1.95, 0.66, 1.26, 0.01, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
113,  0,  0.000,  0.88,  1, 0.21, 0.12, 1.96, 0.00, 1.77, 0.39, 0.37, 1.24, 1.10, 0.53, 0.48, 1.19, 0.91, 2.14, 1.62, 2.19, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
114,  0,  0.000,  0.92,  1, 0.21, 0.12, 1.95, 0.00, 2.23, 1.70, 0.47, 1.96, 1.64, 1.42, 0.48, 0.75, 1.21, 0.74, 2.22, 1.74, 0.27, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
115,  0,  0.000,  0.98,  1, 0.11, 0.00, 2.87, 0.00, 1.95, 1.87, 0.62, 2.33, 1.48, 1.91, 0.00, 0.91, 1.21, 0.24, 1.79, 1.74, 0.25, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00
116,  0,  0.000,  0.98,  1, 0.11, 0.00, 2.43, 0.00, 0.99, 2.60, 0.40, 1.59, 0.75, 1.57, 0.00, 1.37, 0.58, 0.24, 0.84, 1.38, 0.25, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00
117,  0,  0.000,  0.98,  1, 0.11, 0.00, 2.09, 0.00, 0.82, 2.49, 0.35, 1.36, 0.53, 1.24, 0.28, 1.63, 0.28, 0.72, 0.29, 1.14, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00
118,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.16, 0.00, 0.61, 2.44, 0.20, 0.71, 0.32, 0.69, 0.77, 1.49, 0.28, 0.71, 0.06, 1.16, 0.28, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
119,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.77, 0.00, 1.21, 3.00, 0.31, 1.20, 0.32, 0.62, 0.77, 0.92, 0.26, 0.53, 1.00, 1.30, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
120,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.59, 0.00, 0.62, 1.45, 0.11, 0.71, 0.00, 0.02, 0.50, 0.38, 0.14, 0.00, 0.94, 0.75, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
121,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.59, 0.00, 0.62, 1.30, 0.11, 0.52, 0.00, 0.00, 0.00, 0.12, 0.14, 0.00, 0.94, 0.72, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
122,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
123,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
124,  0,  0.000,  0.38,  0, 0.62, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.38, 0.51, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
125,  0,  0.000,  0.98,  1, 1.29, 0.58, 0.27, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.31, 0.62, 0.02, 0.00, 0.55, 0.51, 0.46, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
126,  0,  0.000,  0.78,  1, 1.29, 0.58, 0.77, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.08, 0.31, 0.62, 0.02, 0.00, 0.67, 0.51, 0.97, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
127,  0,  0.000,  0.98,  1, 0.67, 0.09, 1.47, 0.37, 0.13, 0.34, 0.34, 0.02, 0.13, 0.47, 0.31, 1.01, 0.00, 0.00, 1.18, 0.88, 0.52, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
128,  0,  0.000,  0.85,  1, 0.00, 0.00, 1.71, 0.37, 0.52, 1.06, 0.41, 0.73, 0.18, 1.00, 0.04, 0.64, 0.03, 0.00, 1.30, 1.42, 0.52, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
129,  0,  0.000,  0.98,  1, 0.48, 0.00, 1.21, 0.37, 0.52, 1.12, 0.41, 1.25, 0.59, 0.92, 0.69, 1.36, 0.03, 0.00, 1.46, 1.62, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
130,  0,  0.000,  0.98,  1, 0.48, 0.00, 0.62, 0.00, 0.60, 1.58, 0.07, 1.42, 0.71, 1.35, 0.69, 1.57, 0.03, 0.29, 0.57, 0.74, 0.69, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
131,  0,  0.000,  0.88,  1, 0.48, 0.00, 0.80, 0.00, 0.37, 0.59, 0.07, 1.46, 0.66, 0.87, 0.82, 1.84, 0.00, 0.29, 0.32, 0.20, 0.69, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
132,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.80, 0.00, 0.37, 0.53, 0.07, 0.95, 0.26, 0.87, 0.17, 1.30, 0.04, 0.29, 0.17, 0.00, 0.69, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
133,  0,  0.000,  0.98,  1, 0.20, 0.00, 0.69, 0.00, 0.99, 1.11, 0.07, 1.14, 1.02, 0.41, 0.17, 0.98, 0.96, 0.00, 1.22, 0.46, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
134,  0,  0.000,  0.98,  1, 0.28, 0.00, 0.79, 0.00, 1.71, 1.59, 0.52, 0.99, 1.36, 0.51, 0.25, 0.70, 1.51, 0.00, 1.88, 0.60, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
135,  0,  0.000,  0.98,  1, 0.28, 0.00, 1.57, 0.00, 2.49, 3.25, 0.92, 1.11, 1.36, 0.51, 0.51, 1.23, 1.92, 0.35, 2.20, 0.60, 0.30, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
136,  0,  0.000,  0.98,  1, 0.12, 0.00, 1.63, 0.05, 1.66, 2.14, 0.92, 0.72, 0.34, 0.16, 0.51, 1.32, 0.99, 0.35, 1.47, 0.25, 0.30, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
137,  0,  0.000,  0.88,  1, 0.36, 0.11, 1.39, 0.05, 0.78, 2.04, 0.40, 0.12, 0.00, 0.00, 0.26, 1.08, 0.44, 0.35, 1.31, 0.23, 0.30, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
138,  0,  0.000,  0.98,  1, 0.36, 0.11, 1.32, 0.05, 0.00, 0.95, 0.00, 0.52, 0.00, 0.00, 0.11, 1.05, 0.00, 0.10, 1.04, 1.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
139,  0,  0.000,  0.98,  1, 0.45, 0.11, 1.79, 0.00, 0.58, 2.61, 0.60, 1.21, 0.02, 0.64, 0.11, 0.68, 0.00, 0.10, 1.50, 1.82, 0.62, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
140,  0,  0.000,  0.98,  1, 0.13, 0.54, 1.70, 0.00, 0.58, 2.42, 0.60, 1.21, 0.02, 1.10, 0.11, 0.68, 0.00, 0.10, 1.32, 1.95, 1.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
141,  0,  0.000,  0.98,  1, 0.13, 1.93, 1.80, 1.00, 0.58, 1.85, 0.60, 1.07, 0.46, 1.85, 0.45, 0.92, 0.00, 0.52, 1.64, 1.82, 1.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
