frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
71,  0,  4.671,  0.98,  1, 0.16, 0.00, 0.23, 0.00, 0.59, 0.00, 0.00, 0.42, 0.58, 0.76, 0.17, 0.63, 0.00, 0.10, 0.00, 0.64, 0.77, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
72,  0,  4.738,  0.98,  1, 0.31, 0.00, 0.30, 0.00, 0.71, 0.00, 0.00, 0.51, 0.60, 0.79, 0.16, 0.32, 0.00, 0.00, 0.03, 0.71, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
73,  0,  4.805,  0.98,  1, 0.38, 0.00, 0.31, 0.00, 0.82, 0.00, 0.00, 0.61, 0.64, 0.85, 0.32, 0.25, 0.04, 0.00, 0.03, 0.58, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
74,  0,  4.872,  0.98,  1, 0.41, 0.00, 0.24, 0.00, 0.84, 0.00, 0.00, 0.68, 0.61, 1.00, 0.56, 0.30, 0.14, 0.05, 0.03, 0.37, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
75,  0,  4.938,  0.98,  1, 0.37, 0.00, 0.08, 0.00, 0.79, 0.00, 0.00, 0.68, 0.49, 0.94, 0.67, 0.49, 0.27, 0.12, 0.00, 0.11, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
76,  0,  5.005,  0.98,  1, 0.38, 0.00, 0.00, 0.00, 0.82, 0.00, 0.00, 0.93, 0.48, 0.92, 0.52, 0.84, 0.38, 0.24, 0.28, 0.55, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
77,  0,  5.072,  0.98,  1, 0.34, 0.00, 0.00, 0.00, 0.92, 0.00, 0.00, 1.09, 0.59, 0.68, 0.28, 1.10, 0.37, 0.28, 0.60, 1.11, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
78,  0,  5.138,  0.98,  1, 0.22, 0.00, 0.03, 0.00, 1.07, 0.00, 0.00, 1.15, 0.76, 0.72, 0.02, 0.90, 0.29, 0.21, 0.60, 1.13, 0.14, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
79,  0,  5.205,  0.98,  1, 0.10, 0.00, 0.05, 0.00, 1.11, 0.00, 0.00, 0.95, 0.87, 0.69, 0.03, 0.46, 0.14, 0.09, 0.32, 0.62, 0.14, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
80,  0,  5.272,  0.98,  1, 0.01, 0.00, 0.07, 0.00, 1.23, 0.00, 0.00, 0.73, 0.93, 0.85, 0.17, 0.06, 0.05, 0.00, 0.28, 0.16, 0.12, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
81,  0,  5.339,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 1.36, 0.05, 0.00, 0.67, 1.02, 0.84, 0.23, 0.03, 0.09, 0.00, 0.51, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82,  0,  5.405,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 1.51, 0.05, 0.00, 0.83, 1.14, 0.91, 0.20, 0.10, 0.20, 0.00, 0.79, 0.26, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
83,  0,  5.472,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 1.52, 0.05, 0.02, 1.04, 1.24, 0.97, 0.07, 0.26, 0.37, 0.00, 0.66, 0.27, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
84,  0,  5.539,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.52, 0.00, 0.04, 1.12, 1.23, 1.01, 0.03, 0.37, 0.29, 0.00, 0.60, 0.31, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
85,  0,  5.606,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.45, 0.00, 0.04, 1.03, 1.16, 1.10, 0.10, 0.32, 0.18, 0.00, 0.45, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
86,  0,  5.672,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 1.31, 0.00, 0.02, 0.93, 1.06, 1.21, 0.12, 0.23, 0.01, 0.01, 0.45, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
87,  0,  5.739,  0.98,  1, 0.02, 0.00, 0.10, 0.00, 1.14, 0.05, 0.00, 0.88, 0.99, 1.27, 0.11, 0.21, 0.00, 0.01, 0.28, 0.15, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
88,  0,  5.806,  0.98,  1, 0.01, 0.00, 0.10, 0.00, 0.98, 0.05, 0.00, 0.78, 0.85, 1.19, 0.04, 0.36, 0.00, 0.05, 0.16, 0.11, 0.17, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
89,  0,  5.873,  0.98,  1, 0.01, 0.00, 0.06, 0.00, 0.92, 0.05, 0.00, 0.62, 0.74, 0.90, 0.00, 0.44, 0.00, 0.06, 0.00, 0.07, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
90,  0,  5.939,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.95, 0.00, 0.00, 0.59, 0.69, 0.80, 0.00, 0.58, 0.00, 0.06, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91,  0,  6.006,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 1.09, 0.00, 0.00, 0.61, 0.86, 0.84, 0.00, 0.49, 0.00, 0.02, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
92,  0,  6.073,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.27, 0.00, 0.00, 0.75, 1.14, 0.96, 0.00, 0.31, 0.04, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
93,  0,  6.139,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.49, 0.00, 0.05, 0.90, 1.42, 0.89, 0.00, 0.08, 0.11, 0.00, 0.45, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
94,  0,  6.206,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.69, 0.00, 0.12, 1.00, 1.55, 0.84, 0.00, 0.00, 0.11, 0.00, 0.84, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
95,  0,  6.273,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.84, 0.00, 0.19, 1.02, 1.60, 0.88, 0.00, 0.00, 0.07, 0.00, 1.14, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
96,  0,  6.340,  0.98,  1, 0.00, 0.03, 0.00, 0.00, 1.89, 0.00, 0.15, 0.99, 1.60, 0.94, 0.00, 0.10, 0.07, 0.00, 1.09, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
97,  0,  6.406,  0.98,  1, 0.00, 0.03, 0.00, 0.00, 1.87, 0.00, 0.08, 1.13, 1.56, 0.96, 0.00, 0.27, 0.12, 0.05, 1.12, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
98,  0,  6.473,  0.98,  1, 0.00, 0.03, 0.00, 0.00, 1.85, 0.00, 0.02, 1.19, 1.54, 1.04, 0.00, 0.37, 0.25, 0.09, 1.16, 0.76, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
99,  0,  6.540,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 1.79, 0.00, 0.00, 1.13, 1.51, 1.04, 0.00, 0.27, 0.32, 0.10, 1.24, 0.86, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
100,  0,  6.607,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.76, 0.00, 0.00, 1.00, 1.54, 1.09, 0.00, 0.18, 0.30, 0.09, 1.19, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
101,  0,  6.673,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.75, 0.00, 0.00, 0.98, 1.56, 1.00, 0.00, 0.14, 0.19, 0.05, 1.12, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
102,  0,  6.740,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 1.79, 0.00, 0.00, 0.95, 1.59, 0.92, 0.00, 0.18, 0.56, 0.08, 1.09, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
103,  0,  6.807,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 1.87, 0.00, 0.00, 0.91, 1.59, 0.83, 0.00, 0.20, 0.93, 0.09, 1.15, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
104,  0,  6.874,  0.98,  1, 0.00, 0.01, 0.16, 0.00, 1.95, 0.00, 0.03, 0.91, 1.58, 0.94, 0.00, 0.26, 1.29, 0.14, 1.27, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
105,  0,  6.940,  0.98,  1, 0.00, 0.01, 0.15, 0.00, 2.01, 0.00, 0.13, 0.93, 1.52, 1.12, 0.00, 0.32, 1.17, 0.12, 1.20, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
106,  0,  7.007,  0.98,  1, 0.00, 0.05, 0.14, 0.00, 2.00, 0.00, 0.24, 0.90, 1.46, 1.26, 0.00, 0.32, 1.11, 0.11, 1.15, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
107,  0,  7.074,  0.98,  1, 0.00, 0.04, 0.22, 0.00, 1.95, 0.00, 0.29, 0.94, 1.38, 1.08, 0.00, 0.25, 0.92, 0.05, 1.02, 0.70, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
108,  0,  7.140,  0.98,  1, 0.00, 0.18, 0.28, 0.00, 1.77, 0.07, 0.20, 0.94, 1.25, 0.94, 0.00, 0.33, 0.66, 0.04, 0.88, 1.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
109,  0,  7.207,  0.98,  1, 0.00, 0.14, 0.31, 0.00, 1.60, 0.07, 0.09, 1.02, 1.06, 0.77, 0.00, 0.50, 0.39, 0.06, 0.51, 1.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
110,  0,  7.274,  0.98,  1, 0.00, 0.16, 0.29, 0.00, 1.47, 0.07, 0.01, 0.99, 0.89, 0.94, 0.00, 0.69, 0.39, 0.06, 0.21, 1.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
111,  0,  7.341,  0.98,  1, 0.00, 0.10, 0.16, 0.00, 1.55, 0.00, 0.01, 0.98, 0.99, 1.08, 0.04, 0.67, 0.47, 0.06, 0.20, 1.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
112,  0,  7.407,  0.98,  1, 0.00, 0.16, 0.08, 0.00, 1.73, 0.00, 0.03, 0.97, 1.23, 1.34, 0.18, 0.61, 0.63, 0.00, 0.57, 0.98, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
113,  0,  7.474,  0.98,  1, 0.00, 0.16, 0.01, 0.00, 1.87, 0.00, 0.09, 0.96, 1.43, 1.41, 0.32, 0.53, 0.64, 0.00, 0.97, 0.87, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
114,  0,  7.541,  0.98,  1, 0.00, 0.08, 0.03, 0.00, 1.97, 0.00, 0.16, 1.13, 1.51, 1.46, 0.29, 0.61, 0.73, 0.00, 1.32, 1.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
115,  0,  7.608,  0.98,  1, 0.00, 0.02, 0.07, 0.00, 1.95, 0.00, 0.24, 1.20, 1.55, 1.45, 0.14, 0.62, 0.77, 0.00, 1.47, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
116,  0,  7.674,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 1.94, 0.00, 0.26, 1.28, 1.62, 1.46, 0.00, 0.70, 0.85, 0.00, 1.56, 1.65, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
117,  0,  7.741,  0.98,  1, 0.00, 0.12, 0.08, 0.00, 1.84, 0.00, 0.22, 1.18, 1.64, 1.47, 0.00, 0.69, 0.86, 0.00, 1.46, 1.54, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
118,  0,  7.808,  0.98,  1, 0.00, 0.12, 0.04, 0.00, 1.81, 0.00, 0.25, 1.16, 1.66, 1.42, 0.00, 0.52, 0.67, 0.00, 1.30, 1.38, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
119,  0,  7.875,  0.98,  1, 0.00, 0.15, 0.05, 0.00, 1.77, 0.00, 0.34, 1.17, 1.62, 1.43, 0.00, 0.27, 0.40, 0.00, 1.02, 1.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
120,  0,  7.941,  0.98,  1, 0.00, 0.03, 0.14, 0.00, 1.70, 0.00, 0.29, 1.10, 1.52, 1.37, 0.00, 0.16, 0.10, 0.00, 0.70, 0.98, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
121,  0,  8.008,  0.98,  1, 0.00, 0.03, 0.23, 0.00, 1.57, 0.00, 0.16, 0.94, 1.32, 1.30, 0.00, 0.28, 0.00, 0.00, 0.35, 0.78, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
122,  0,  8.075,  0.98,  1, 0.00, 0.00, 0.25, 0.00, 1.45, 0.00, 0.00, 0.73, 1.19, 1.06, 0.00, 0.47, 0.00, 0.00, 0.13, 0.70, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
123,  0,  8.141,  0.98,  1, 0.00, 0.00, 0.22, 0.00, 1.30, 0.00, 0.00, 0.66, 1.15, 0.94, 0.00, 0.36, 0.00, 0.00, 0.04, 0.58, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
124,  0,  8.208,  0.88,  1, 0.00, 0.00, 0.19, 0.00, 1.25, 0.00, 0.00, 0.64, 1.20, 0.93, 0.00, 0.19, 0.00, 0.00, 0.14, 0.50, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
125,  0,  8.275,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 1.24, 0.00, 0.00, 0.65, 1.26, 1.03, 0.00, 0.07, 0.00, 0.00, 0.30, 0.30, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
126,  0,  8.342,  0.98,  1, 0.00, 0.01, 0.23, 0.00, 1.42, 0.00, 0.00, 0.74, 1.28, 1.14, 0.00, 0.12, 0.04, 0.00, 0.60, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
127,  0,  8.408,  0.98,  1, 0.00, 0.14, 0.17, 0.00, 1.45, 0.00, 0.00, 0.86, 1.25, 1.06, 0.01, 0.20, 0.22, 0.00, 0.94, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
128,  0,  8.475,  0.98,  1, 0.00, 0.17, 0.14, 0.00, 1.49, 0.00, 0.01, 0.99, 1.21, 0.93, 0.01, 0.25, 0.47, 0.00, 1.15, 0.58, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
129,  0,  8.542,  0.98,  1, 0.00, 0.18, 0.05, 0.00, 1.49, 0.00, 0.01, 1.05, 1.23, 0.87, 0.04, 0.44, 0.67, 0.00, 1.25, 0.77, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
130,  0,  8.609,  0.98,  1, 0.00, 0.15, 0.05, 0.00, 1.49, 0.00, 0.01, 1.06, 1.28, 0.92, 0.05, 0.43, 0.57, 0.00, 1.07, 0.68, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
131,  0,  8.675,  0.98,  1, 0.01, 0.16, 0.00, 0.00, 1.41, 0.00, 0.00, 0.97, 1.31, 0.94, 0.11, 0.42, 0.38, 0.00, 0.86, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
132,  0,  8.742,  0.98,  1, 0.01, 0.13, 0.00, 0.00, 1.33, 0.00, 0.00, 0.84, 1.27, 0.93, 0.08, 0.23, 0.17, 0.00, 0.62, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
133,  0,  8.809,  0.98,  1, 0.01, 0.04, 0.00, 0.00, 1.29, 0.00, 0.00, 0.76, 1.27, 0.84, 0.07, 0.19, 0.18, 0.00, 0.65, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
134,  0,  8.876,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.33, 0.00, 0.00, 0.89, 1.30, 0.88, 0.01, 0.13, 0.18, 0.00, 0.74, 0.60, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
135,  0,  8.942,  0.98,  1, 0.02, 0.00, 0.00, 0.00, 1.33, 0.00, 0.00, 1.09, 1.38, 0.80, 0.00, 0.22, 0.23, 0.00, 0.85, 0.94, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
136,  0,  9.009,  0.98,  1, 0.02, 0.00, 0.00, 0.00, 1.37, 0.00, 0.00, 1.24, 1.38, 0.94, 0.00, 0.28, 0.15, 0.00, 0.89, 1.22, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
137,  0,  9.076,  0.98,  1, 0.02, 0.01, 0.00, 0.00, 1.36, 0.00, 0.00, 1.30, 1.39, 0.90, 0.00, 0.37, 0.09, 0.00, 0.96, 1.37, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
138,  0,  9.142,  0.98,  1, 0.00, 0.01, 0.02, 0.00, 1.42, 0.00, 0.01, 1.25, 1.36, 0.95, 0.00, 0.37, 0.01, 0.00, 1.03, 1.33, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
139,  0,  9.209,  0.98,  1, 0.00, 0.01, 0.09, 0.00, 1.39, 0.00, 0.04, 1.17, 1.32, 0.90, 0.00, 0.35, 0.00, 0.00, 1.14, 1.32, 0.47, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
140,  0,  9.276,  0.98,  1, 0.00, 0.00, 0.19, 0.00, 1.34, 0.00, 0.12, 1.10, 1.22, 0.99, 0.00, 0.38, 0.13, 0.00, 1.17, 1.47, 0.46, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
141,  0,  9.343,  0.98,  1, 0.00, 0.00, 0.18, 0.00, 1.23, 0.00, 0.14, 1.15, 1.11, 1.00, 0.00, 0.49, 0.14, 0.06, 1.07, 1.72, 0.59, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
