frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
214, 0, 0.000, 0.98, 1, 0.35, 1.42, 0.36, -1.50, -0.93, 0.06, -0.42, -0.22, -0.10, 0.11, -0.89, -0.89, 0.51, -0.18, 1.57, 1.31, 2.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
215, 0, 0.000, 0.88, 1, -5.79, -1.52, -0.53, 2.48, -0.63, 0.29, 3.24, -1.54, -0.72, 0.03, -1.48, 0.16, 0.28, 3.21, 1.50, -1.22, 0.20, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
216, 0, 0.000, 0.00, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
217, 0, 0.000, 0.00, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
218, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
219, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
220, 0, 0.000, 0.88, 1, 2.03, 0.88, -0.11, 0.87, -0.49, 0.48, -0.10, -0.31, -0.52, 1.07, 0.23, 2.54, 1.09, 2.38, 0.18, 2.19, -0.24, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
221, 0, 0.000, 0.82, 1, 0.51, 1.30, -1.13, -0.49, 0.69, 1.70, 1.04, 2.19, 1.15, 0.81, 0.14, 0.33, 1.52, 0.52, 2.05, -0.31, 1.48, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
222, 0, 0.000, 0.98, 1, 1.24, 0.46, -0.29, 2.51, -0.66, -0.09, -0.24, -0.75, -1.08, -0.70, 0.33, 2.52, 1.69, 2.06, 1.51, 2.17, 0.47, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0
223, 0, 0.000, 0.98, 1, -0.88, 0.49, 1.84, 0.87, -1.56, 0.41, 2.20, -1.24, -1.26, 0.20, 0.81, 0.25, -2.04, 0.38, 1.80, -0.16, 0.13, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
224, 0, 0.000, 0.98, 1, -2.65, -2.50, -0.14, 1.35, 0.50, 0.59, 1.45, 0.89, 0.64, 1.72, 1.25, 0.40, 3.16, 2.97, 0.34, 0.66, 0.42, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
225, 0, 0.000, 0.92, 1, -2.14, -1.80, -3.14, -0.14, 0.63, 0.36, 1.28, 0.94, 1.46, 0.40, 0.40, 1.06, 1.98, 1.25, 0.65, 0.28, 0.02, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
226, 0, 0.000, 0.98, 1, 0.89, 0.64, -1.60, 0.20, -1.26, -1.35, 0.02, 0.59, 0.17, 0.48, 0.70, 1.52, 1.10, 1.60, 0.69, 1.77, 0.08, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
227, 0, 0.000, 0.88, 1, -3.23, -1.64, -0.16, 1.53, -1.26, -0.57, 2.01, -0.01, -1.10, -0.54, -0.29, -0.55, -0.65, 2.04, 1.97, 0.83, 0.17, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
228, 0, 0.000, 0.88, 1, -0.43, -0.97, -1.59, 1.14, -1.20, -0.12, 1.56, -1.69, -0.79, -0.63, 0.93, 0.37, -0.26, 1.97, 0.17, -0.08, -0.62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
229, 0, 0.000, 0.98, 1, 0.97, -0.36, -0.64, -1.08, -0.11, 0.23, 0.25, 2.02, 0.37, 0.44, 0.03, 1.51, 0.36, 1.38, 0.75, 1.79, -0.91, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
230, 0, 0.000, 0.88, 1, -2.18, -0.84, -0.98, 1.92, -0.68, -1.40, 0.85, -1.30, -0.31, 0.69, 1.63, 2.31, -0.48, 2.49, -0.64, 0.97, 0.61, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
231, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
232, 0, 0.000, 0.42, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
233, 0, 0.000, 0.88, 1, -4.53, -3.88, 0.44, -0.89, 0.90, 1.92, 3.55, -0.30, 0.34, -1.31, 0.50, 1.41, -1.04, 2.41, -0.52, -0.39, -0.13, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
234, 0, 0.000, 0.92, 1, -0.81, 0.24, 0.41, 1.76, -0.48, -0.04, 2.20, 1.82, -0.31, 1.26, -0.53, -0.53, 0.92, -1.49, 0.44, 1.19, 1.10, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
235, 0, 0.000, 0.98, 1, -2.22, -0.76, -0.34, -0.48, 0.45, 0.88, 2.26, 0.06, -0.45, -1.39, 1.19, 1.37, -0.96, 1.53, 0.43, -0.68, 1.17, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
236, 0, 0.000, 0.98, 1, 0.01, -0.95, -0.60, 0.43, -0.28, 0.32, 1.38, 0.03, -0.86, -0.72, 1.62, 2.31, 1.81, 1.75, -0.12, -1.20, 0.42, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
237, 0, 0.000, 0.98, 1, 3.84, 3.70, -0.80, 0.65, -0.96, -0.04, -0.11, 0.38, -0.06, -0.25, 0.43, 1.43, 0.41, 0.69, 0.42, 1.72, 1.27, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
238, 0, 0.000, 0.98, 1, 2.14, 1.96, -1.00, 0.18, -0.57, -0.07, -0.69, -0.13, 0.25, -0.46, -0.68, 1.41, 0.31, 0.83, -0.19, 0.15, -0.91, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
239, 0, 0.000, 0.85, 1, 1.66, 0.56, -0.31, 1.24, -1.40, -2.62, -1.19, -0.08, -0.23, -0.97, 3.03, 4.06, 1.43, 2.72, 0.59, 1.50, 0.37, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
240, 0, 0.000, 0.88, 1, -0.77, -0.11, -0.21, 3.22, -1.42, -0.79, -0.01, 0.19, -1.33, -1.77, 1.96, 0.88, 2.02, 0.54, 2.07, 2.45, -0.71, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
241, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
242, 0, 0.000, 0.58, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
243, 0, 0.000, 0.98, 1, 0.34, 0.68, -0.68, -0.97, -0.11, -0.00, 0.97, 0.65, 0.80, -0.11, -0.32, 2.37, 1.15, 2.01, 0.17, 0.93, 1.09, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
244, 0, 0.000, 0.98, 1, 4.05, 4.30, -1.77, 0.78, -1.30, 1.68, -1.98, -0.51, 0.54, 1.57, -1.75, 0.82, -0.75, 1.71, -0.88, -0.22, 0.77, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0
245, 0, 0.000, 0.98, 1, -1.68, -1.45, -1.45, 1.58, -0.03, 0.50, 0.58, 0.87, 0.39, 1.97, -0.68, 0.73, 3.11, 5.50, 1.88, 2.33, -0.31, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
246, 0, 0.000, 0.98, 1, -0.74, -1.03, 0.19, -0.54, -1.44, 0.42, -0.06, -1.40, -2.03, -0.55, 0.45, 0.61, 0.72, 1.28, 0.55, 0.88, 0.34, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0
247, 0, 0.000, 0.98, 1, -2.73, -2.41, -0.87, -1.42, 1.46, 2.21, -0.07, 0.81, 3.02, 1.19, -1.08, -1.61, -0.10, 0.40, 3.05, -0.25, 1.17, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
248, 0, 0.000, 0.88, 1, 0.18, 1.65, -1.37, 2.20, -1.28, -2.39, -0.23, -0.39, -1.39, 0.55, -0.01, 1.00, 1.34, 1.65, 1.21, 0.74, -0.51, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
249, 0, 0.000, 0.98, 1, 0.17, -0.92, -1.34, 0.62, -0.31, 0.27, -0.25, -1.28, -0.23, -0.95, 1.37, 1.12, 2.68, 0.02, 0.49, -0.22, -1.25, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
250, 0, 0.000, 0.82, 1, 0.44, 1.05, -0.85, 0.63, 0.55, -0.90, 0.37, 0.01, 0.64, 0.27, -0.54, -1.35, 2.11, 0.90, 2.37, -1.36, 0.46, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
251, 0, 0.000, 0.98, 1, -1.61, -1.33, 1.75, -2.17, 0.14, -1.40, 1.32, 0.36, -1.16, 2.06, 1.58, 3.11, 1.38, 4.60, 2.60, 2.86, 1.36, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
252, 0, 0.000, 0.98, 1, 2.05, 1.00, 0.23, -0.14, 0.80, 1.50, 2.09, 1.84, 0.53, 1.89, 1.49, 1.11, 2.15, 1.09, 1.46, 0.52, 1.59, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
253, 0, 0.000, 0.98, 1, 0.93, 1.83, -0.23, -0.02, -2.49, 0.09, 1.20, -2.40, -1.63, -1.08, -0.09, -0.34, -1.83, 0.30, 0.91, -0.35, 1.40, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
254, 0, 0.000, 0.88, 1, -2.11, -0.17, 1.26, 3.50, 1.43, 1.47, 1.25, 3.27, 1.18, 1.55, 0.64, 2.33, 0.08, 2.69, 1.92, 2.16, -0.42, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
255, 0, 0.000, 0.88, 1, -1.73, -1.60, 0.31, 0.83, 0.42, 0.52, 3.16, 1.01, 0.48, 0.44, 0.75, 0.24, -0.78, 1.67, 0.67, -0.78, -0.45, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0.000, 0.98, 1, 2.48, 1.51, 0.29, 2.41, -1.96, 0.04, -1.31, -1.65, -1.19, -1.03, -0.53, 1.24, 0.17, 2.85, 0.46, 1.22, 0.66, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
257, 0, 0.000, 0.98, 1, 1.13, 2.63, 0.02, 2.19, -0.72, 0.22, -1.04, 0.54, 0.36, 1.24, -0.33, 1.17, 1.57, 0.14, 1.94, 2.79, 0.54, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
258, 0, 0.000, 0.98, 1, 4.13, 1.98, -0.45, 1.59, -0.88, 0.38, 0.51, 0.62, 0.66, -0.84, 0.72, 0.30, 0.09, -0.74, 2.69, 1.20, 0.54, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
259, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
260, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
261, 0, 0.000, 0.98, 1, -0.81, 0.06, 1.15, -0.78, 0.50, -1.40, 1.22, 0.66, 0.36, 0.91, 0.17, 0.83, -0.49, 1.17, 2.40, 0.24, 2.32, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
262, 0, 0.000, 0.88, 1, -1.49, -1.52, -0.46, -0.37, -1.40, 0.67, 0.63, -0.62, -1.16, -1.97, 0.74, 2.20, 0.32, 1.71, 0.06, 0.71, 0.95, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
263, 0, 0.000, 0.92, 1, -0.47, 0.46, -0.37, 0.25, 0.36, 2.61, 1.87, 0.50, -0.41, -0.41, 0.45, 1.95, 1.09, 0.04, 0.63, 0.10, 1.52, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0
264, 0, 0.000, 0.98, 1, -1.59, 0.31, -1.19, -0.80, 1.46, 0.87, 1.71, 1.05, 2.57, 0.77, -0.16, -1.29, -1.85, -0.56, 3.89, -1.21, -0.61, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
265, 0, 0.000, 0.98, 1, 1.78, 1.72, 0.56, 2.04, -1.29, -0.72, -0.06, 0.11, -1.38, -0.67, -0.56, 1.26, 1.21, 0.85, 2.93, 2.87, -0.41, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
266, 0, 0.000, 0.98, 1, -1.62, -0.70, 0.06, -0.52, 0.61, 1.00, 0.30, 0.61, 1.97, 1.39, -0.48, -0.53, -0.50, 0.36, 2.68, 0.20, -0.13, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
267, 0, 0.000, 0.98, 1, 4.03, 2.16, -1.04, 0.15, -1.17, -0.30, -0.37, -1.05, 0.12, -1.34, -1.27, 0.92, -1.67, -0.16, -0.56, -0.69, 2.02, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
268, 0, 0.000, 0.98, 1, 1.30, 0.13, 0.20, -0.75, 2.41, 0.69, 2.76, 3.03, 2.41, 1.92, 2.35, 3.62, 2.11, 1.61, 0.09, -1.71, -0.13, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
269, 0, 0.000, 0.92, 1, 0.58, 1.87, -1.03, 0.15, -0.96, -1.63, -0.23, -0.75, 0.14, 0.37, -1.30, 0.05, 0.20, -0.20, 0.43, -0.91, 1.85, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
270, 0, 0.000, 0.88, 1, 2.29, 2.04, 0.53, 0.73, -0.38, 3.33, 0.20, 0.29, 1.13, -1.17, 0.89, 1.14, 2.44, 1.57, -1.26, -0.05, -1.26, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
271, 0, 0.000, 0.98, 1, 0.88, -0.48, -0.51, 1.62, -0.32, 0.15, 0.70, 0.22, -0.22, -1.92, 0.71, 2.05, 1.85, 1.88, 1.03, 0.22, -0.95, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
272, 0, 0.000, 0.98, 1, 1.31, 2.43, -1.34, -1.41, -0.07, -0.18, 0.43, 0.78, 0.76, 1.42, 1.02, 1.46, 0.31, 1.63, -0.22, -0.63, 0.43, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0
273, 0, 0.000, 0.88, 1, 0.25, 1.12, 0.00, -0.63, -0.84, -0.84, -0.19, 0.05, 0.45, 0.76, -0.06, 1.05, 0.69, 2.40, 0.61, -0.12, 1.66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
274, 0, 0.000, 0.88, 1, 0.48, 2.34, 0.97, 1.15, -1.08, -0.07, -0.09, -1.16, -0.84, -1.97, 0.52, 0.59, -0.61, 1.34, 0.68, 1.31, 0.57, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
275, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
276, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
277, 0, 0.000, 0.88, 1, 1.80, -1.49, -0.53, 0.59, 0.54, 2.37, 0.82, 1.70, 1.48, -0.32, 1.57, 0.81, -0.24, 1.15, 0.83, 1.87, 0.19, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
278, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
279, 0, 0.000, 0.65, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
280, 0, 0.000, 0.98, 1, -2.51, -2.87, -0.57, -2.14, 1.10, 2.38, 0.97, 1.00, 2.72, 0.86, -0.48, -0.86, -0.72, 0.59, 2.12, -1.06, -0.10, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
281, 0, 0.000, 0.82, 1, 0.53, -0.08, 1.15, 0.58, -0.28, -0.21, 1.06, 0.33, 0.40, -0.73, 1.64, 2.42, -0.47, 1.65, -0.92, -2.35, -0.66, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
282, 0, 0.000, 0.98, 1, -0.78, -2.40, 1.76, -2.35, 0.58, 1.22, 0.77, 1.44, -0.28, -1.08, 0.87, 2.43, 2.33, 1.85, 0.17, 1.24, 0.38, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
283, 0, 0.000, 0.88, 1, 0.35, -0.31, -0.85, 3.44, -1.65, -0.17, 0.90, -2.34, -0.94, -1.47, 0.91, -0.96, 0.22, 0.21, -0.49, -0.76, 0.17, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
284, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
