frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
477,  0,  19.833,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.25, 1.06, 0.00, 0.04, 0.32, 1.13, 0.06, 0.37, 0.08, 0.07, 1.04, 0.36, 0.13, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
478,  0,  19.875,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.24, 1.03, 0.00, 0.03, 0.33, 1.09, 0.07, 0.41, 0.02, 0.10, 0.89, 0.28, 0.13, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
479,  0,  19.917,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 0.20, 1.15, 0.00, 0.05, 0.32, 1.12, 0.07, 0.47, 0.02, 0.07, 0.82, 0.32, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
480,  0,  19.958,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.12, 1.15, 0.00, 0.04, 0.20, 0.93, 0.09, 0.31, 0.00, 0.06, 0.66, 0.48, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
481,  0,  20.000,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.07, 1.00, 0.00, 0.02, 0.10, 0.83, 0.04, 0.16, 0.00, 0.02, 0.43, 0.57, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
482,  0,  20.042,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.77, 0.00, 0.00, 0.02, 0.74, 0.04, 0.01, 0.00, 0.00, 0.20, 0.63, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
483,  0,  20.083,  0.98,  1, 0.00, 0.04, 0.00, 0.00, 0.00, 0.57, 0.00, 0.00, 0.04, 0.79, 0.00, 0.01, 0.00, 0.00, 0.07, 0.54, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
484,  0,  20.125,  0.98,  1, 0.00, 0.04, 0.00, 0.00, 0.00, 0.41, 0.00, 0.00, 0.12, 0.85, 0.00, 0.03, 0.00, 0.00, 0.13, 0.51, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
485,  0,  20.167,  0.98,  1, 0.00, 0.04, 0.00, 0.00, 0.00, 0.45, 0.00, 0.00, 0.21, 0.90, 0.00, 0.05, 0.00, 0.00, 0.28, 0.41, 0.11, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
486,  0,  20.208,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.41, 0.00, 0.00, 0.29, 1.03, 0.00, 0.10, 0.00, 0.00, 0.35, 0.23, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
487,  0,  20.250,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.65, 0.00, 0.00, 0.34, 1.02, 0.00, 0.08, 0.00, 0.00, 0.57, 0.28, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
488,  0,  20.292,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.01, 0.68, 0.00, 0.00, 0.39, 1.01, 0.00, 0.04, 0.00, 0.00, 0.93, 0.48, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
489,  0,  20.333,  0.98,  1, 0.00, 0.05, 0.00, 0.00, 0.01, 0.79, 0.00, 0.00, 0.41, 0.95, 0.00, 0.00, 0.00, 0.00, 1.07, 0.81, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
490,  0,  20.375,  0.98,  1, 0.00, 0.05, 0.00, 0.00, 0.03, 0.84, 0.00, 0.00, 0.40, 1.04, 0.00, 0.19, 0.00, 0.05, 0.91, 1.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
491,  0,  20.417,  0.98,  1, 0.00, 0.05, 0.03, 0.00, 0.05, 0.88, 0.00, 0.02, 0.38, 1.16, 0.00, 0.21, 0.00, 0.06, 0.60, 1.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
492,  0,  20.458,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.09, 0.83, 0.00, 0.04, 0.37, 1.32, 0.01, 0.31, 0.05, 0.10, 0.36, 1.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
493,  0,  20.500,  0.98,  1, 0.01, 0.02, 0.03, 0.00, 0.12, 0.78, 0.00, 0.06, 0.35, 1.45, 0.01, 0.32, 0.07, 0.13, 0.23, 0.88, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
494,  0,  20.542,  0.98,  1, 0.01, 0.02, 0.04, 0.00, 0.13, 0.85, 0.00, 0.08, 0.31, 1.47, 0.12, 0.41, 0.16, 0.19, 0.08, 0.89, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
495,  0,  20.583,  0.98,  1, 0.01, 0.02, 0.04, 0.00, 0.12, 0.79, 0.00, 0.16, 0.35, 1.34, 0.20, 0.31, 0.11, 0.16, 0.24, 0.85, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
496,  0,  20.625,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.12, 0.82, 0.01, 0.22, 0.37, 1.23, 0.29, 0.21, 0.22, 0.11, 0.42, 0.88, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
497,  0,  20.667,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.13, 0.73, 0.02, 0.29, 0.39, 1.19, 0.26, 0.20, 0.27, 0.05, 0.51, 0.89, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
498,  0,  20.708,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.10, 0.85, 0.02, 0.41, 0.37, 1.13, 0.36, 0.18, 0.27, 0.03, 0.89, 1.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
499,  0,  20.750,  0.98,  1, 0.00, 0.00, 0.01, 0.01, 0.08, 0.69, 0.01, 0.47, 0.39, 0.94, 0.34, 0.10, 0.15, 0.00, 1.29, 1.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
500,  0,  20.792,  0.98,  1, 0.00, 0.00, 0.00, 0.06, 0.07, 0.75, 0.00, 0.46, 0.39, 0.79, 0.30, 0.00, 0.04, 0.00, 1.56, 1.12, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
501,  0,  20.833,  0.98,  1, 0.00, 0.00, 0.00, 0.09, 0.11, 0.75, 0.00, 0.34, 0.37, 0.75, 0.12, 0.00, 0.11, 0.00, 1.52, 0.91, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
502,  0,  20.875,  0.98,  1, 0.00, 0.00, 0.00, 0.15, 0.08, 0.97, 0.00, 0.22, 0.34, 0.77, 0.06, 0.00, 0.21, 0.00, 1.39, 0.70, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
503,  0,  20.917,  0.98,  1, 0.00, 0.00, 0.00, 0.10, 0.09, 0.98, 0.00, 0.16, 0.36, 0.74, 0.00, 0.00, 0.18, 0.00, 1.34, 0.69, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
504,  0,  20.958,  0.98,  1, 0.00, 0.00, 0.00, 0.07, 0.08, 0.92, 0.00, 0.07, 0.32, 0.79, 0.00, 0.00, 0.14, 0.00, 1.04, 0.63, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
505,  0,  21.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.07, 0.90, 0.01, 0.06, 0.26, 0.88, 0.04, 0.04, 0.03, 0.00, 0.72, 0.64, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
506,  0,  21.042,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.10, 0.84, 0.08, 0.07, 0.20, 1.06, 0.12, 0.22, 0.09, 0.02, 0.34, 0.65, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
507,  0,  21.083,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.14, 1.02, 0.14, 0.09, 0.20, 1.18, 0.20, 0.37, 0.22, 0.05, 0.13, 0.72, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
508,  0,  21.125,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.21, 0.95, 0.18, 0.13, 0.22, 1.22, 0.19, 0.45, 0.32, 0.08, 0.01, 0.67, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
509,  0,  21.167,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.26, 1.00, 0.18, 0.17, 0.29, 1.15, 0.15, 0.34, 0.32, 0.06, 0.21, 0.53, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
510,  0,  21.208,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.35, 0.87, 0.21, 0.34, 0.34, 1.07, 0.17, 0.24, 0.21, 0.03, 0.41, 0.40, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
511,  0,  21.250,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.42, 0.89, 0.24, 0.46, 0.42, 1.06, 0.17, 0.18, 0.18, 0.00, 0.53, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
512,  0,  21.292,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.42, 0.93, 0.25, 0.48, 0.38, 1.16, 0.22, 0.22, 0.12, 0.02, 0.53, 0.37, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
513,  0,  21.333,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.39, 0.99, 0.21, 0.33, 0.36, 1.19, 0.28, 0.32, 0.07, 0.05, 0.54, 0.41, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
514,  0,  21.375,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.32, 0.98, 0.17, 0.15, 0.26, 1.18, 0.35, 0.41, 0.00, 0.10, 0.54, 0.42, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
515,  0,  21.417,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.26, 0.85, 0.15, 0.11, 0.21, 1.14, 0.38, 0.47, 0.00, 0.10, 0.47, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
516,  0,  21.458,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.20, 0.74, 0.14, 0.12, 0.16, 1.15, 0.41, 0.50, 0.00, 0.10, 0.39, 0.37, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
517,  0,  21.500,  0.98,  1, 0.01, 0.00, 0.06, 0.00, 0.19, 0.71, 0.12, 0.18, 0.17, 1.17, 0.54, 0.50, 0.00, 0.08, 0.35, 0.39, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
518,  0,  21.542,  0.98,  1, 0.01, 0.00, 0.11, 0.02, 0.24, 0.75, 0.15, 0.23, 0.22, 1.17, 0.60, 0.47, 0.00, 0.06, 0.39, 0.41, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
519,  0,  21.583,  0.98,  1, 0.01, 0.00, 0.09, 0.02, 0.33, 0.92, 0.22, 0.34, 0.32, 1.25, 0.57, 0.46, 0.05, 0.08, 0.51, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
520,  0,  21.625,  0.98,  1, 0.00, 0.00, 0.06, 0.02, 0.42, 0.91, 0.29, 0.47, 0.44, 1.31, 0.43, 0.51, 0.06, 0.07, 0.65, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
521,  0,  21.667,  0.98,  1, 0.01, 0.00, 0.01, 0.00, 0.44, 0.92, 0.29, 0.49, 0.49, 1.28, 0.36, 0.44, 0.06, 0.11, 0.69, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
522,  0,  21.708,  0.98,  1, 0.01, 0.03, 0.01, 0.06, 0.39, 0.67, 0.19, 0.55, 0.47, 1.22, 0.30, 0.30, 0.01, 0.07, 0.83, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
523,  0,  21.750,  0.98,  1, 0.01, 0.03, 0.01, 0.18, 0.35, 0.64, 0.08, 0.57, 0.45, 1.20, 0.34, 0.14, 0.00, 0.04, 0.99, 0.34, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
524,  0,  21.792,  0.98,  1, 0.00, 0.03, 0.00, 0.27, 0.34, 0.57, 0.02, 0.57, 0.44, 1.27, 0.38, 0.14, 0.00, 0.01, 1.16, 0.44, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
525,  0,  21.833,  0.98,  1, 0.00, 0.00, 0.00, 0.21, 0.25, 0.56, 0.02, 0.52, 0.46, 1.21, 0.43, 0.14, 0.00, 0.01, 1.24, 0.46, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
526,  0,  21.875,  0.98,  1, 0.00, 0.00, 0.09, 0.14, 0.20, 0.58, 0.02, 0.32, 0.43, 1.41, 0.46, 0.22, 0.17, 0.01, 0.86, 0.33, 0.62, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
527,  0,  21.917,  0.98,  1, 0.00, 0.00, 0.13, 0.05, 0.14, 0.64, 0.03, 0.19, 0.37, 1.58, 0.48, 0.37, 0.42, 0.00, 0.46, 0.17, 1.05, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
528,  0,  21.958,  0.98,  1, 0.00, 0.00, 0.13, 0.05, 0.21, 0.80, 0.10, 0.07, 0.31, 1.82, 0.45, 0.52, 0.54, 0.02, 0.00, 0.02, 1.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
529,  0,  22.000,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.14, 0.80, 0.13, 0.07, 0.25, 1.82, 0.44, 0.67, 0.50, 0.09, 0.00, 0.04, 0.67, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
530,  0,  22.042,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.07, 0.73, 0.10, 0.10, 0.21, 1.87, 0.45, 0.66, 0.42, 0.15, 0.00, 0.10, 0.32, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
531,  0,  22.083,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.04, 0.59, 0.03, 0.03, 0.15, 1.95, 0.36, 0.63, 0.42, 0.14, 0.00, 0.14, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
532,  0,  22.125,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.07, 0.61, 0.00, 0.05, 0.16, 1.87, 0.34, 0.48, 0.38, 0.10, 0.00, 0.26, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
533,  0,  22.167,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.07, 0.61, 0.00, 0.05, 0.14, 1.75, 0.25, 0.45, 0.31, 0.04, 0.00, 0.34, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
534,  0,  22.208,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.04, 0.78, 0.00, 0.05, 0.16, 1.54, 0.28, 0.45, 0.27, 0.09, 0.01, 0.39, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
535,  0,  22.250,  0.98,  1, 0.00, 0.00, 0.02, 0.03, 0.04, 0.81, 0.00, 0.05, 0.15, 1.50, 0.30, 0.52, 0.31, 0.10, 0.02, 0.33, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
536,  0,  22.292,  0.98,  1, 0.00, 0.00, 0.02, 0.03, 0.04, 0.75, 0.00, 0.02, 0.16, 1.31, 0.39, 0.37, 0.22, 0.11, 0.08, 0.28, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
537,  0,  22.333,  0.98,  1, 0.00, 0.00, 0.06, 0.08, 0.06, 0.63, 0.00, 0.02, 0.19, 1.30, 0.37, 0.32, 0.22, 0.05, 0.13, 0.17, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
538,  0,  22.375,  0.98,  1, 0.00, 0.00, 0.05, 0.04, 0.07, 0.60, 0.00, 0.00, 0.23, 1.25, 0.29, 0.26, 0.11, 0.03, 0.12, 0.11, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
539,  0,  22.417,  0.98,  1, 0.00, 0.00, 0.05, 0.04, 0.09, 0.75, 0.00, 0.00, 0.27, 1.34, 0.28, 0.38, 0.18, 0.06, 0.06, 0.01, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
540,  0,  22.458,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.07, 0.60, 0.00, 0.02, 0.26, 1.37, 0.30, 0.40, 0.10, 0.08, 0.03, 0.01, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
541,  0,  22.500,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.06, 0.67, 0.00, 0.08, 0.24, 1.30, 0.26, 0.40, 0.08, 0.07, 0.02, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
542,  0,  22.542,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.04, 0.43, 0.00, 0.19, 0.24, 1.26, 0.26, 0.25, 0.02, 0.03, 0.24, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
543,  0,  22.583,  0.98,  1, 0.01, 0.07, 0.03, 0.03, 0.10, 0.57, 0.00, 0.21, 0.26, 1.08, 0.20, 0.13, 0.02, 0.01, 0.46, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
544,  0,  22.625,  0.98,  1, 0.01, 0.07, 0.01, 0.03, 0.07, 0.38, 0.00, 0.39, 0.34, 0.98, 0.17, 0.02, 0.00, 0.01, 1.00, 0.28, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
545,  0,  22.667,  0.98,  1, 0.01, 0.07, 0.17, 0.03, 0.10, 0.61, 0.00, 0.46, 0.41, 0.86, 0.02, 0.00, 0.00, 0.00, 1.26, 0.33, 0.78, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
546,  0,  22.708,  0.98,  1, 0.00, 0.00, 0.29, 0.00, 0.04, 0.55, 0.00, 0.50, 0.37, 1.08, 0.08, 0.18, 0.13, 0.00, 1.03, 0.37, 1.46, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
547,  0,  22.750,  0.98,  1, 0.09, 0.00, 0.47, 0.00, 0.04, 0.61, 0.00, 0.26, 0.28, 1.24, 0.13, 0.41, 0.30, 0.00, 0.48, 0.23, 1.90, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
